customerID,MonthlyCharges,tenure,Contract,Churn,value_segment,risk_segment,rule_segment,cluster
7798-JVXYM,69.65,14,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
4686-GEFRM,98.7,70,Two year,0,High value,Low risk,High value / Low risk,2
9153-BTBVV,25.0,71,Two year,0,Low value,Low risk,Low value / Low risk,0
1125-SNVCK,43.8,49,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,0
5474-LAMUQ,20.1,24,One year,0,Low value,Low risk,Low value / Low risk,0
0303-UNCIP,65.0,41,One year,0,Mid value,Low risk,Mid value / Low risk,1
1442-BQPVU,29.15,13,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,1
7252-NTGSS,45.15,1,Month-to-month,0,Low value,High risk,Low value / High risk,1
2453-SAFNS,72.1,54,One year,0,Mid value,Low risk,Mid value / Low risk,2
3799-ISUZQ,69.95,7,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
4737-AQCPU,72.1,72,Two year,0,Mid value,Low risk,Mid value / Low risk,2
3957-LXOLK,106.15,28,Month-to-month,1,High value,Medium risk,High value / Medium risk,2
7284-BUYEC,50.95,5,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
1342-JPNKI,86.05,10,Month-to-month,1,High value,High risk,High value / High risk,1
7472-EQOAV,86.7,71,One year,0,High value,Low risk,High value / Low risk,2
5472-CVMDX,38.9,68,Two year,0,Low value,Low risk,Low value / Low risk,2
4537-DKTAL,45.55,2,Month-to-month,0,Low value,High risk,Low value / High risk,1
0442-ZXKVS,115.6,54,One year,0,High value,Low risk,High value / Low risk,2
1794-SWWKL,59.65,15,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
0975-VOOVL,29.2,3,Month-to-month,0,Low value,High risk,Low value / High risk,1
6435-VWCCY,92.7,65,Two year,0,High value,Low risk,High value / Low risk,2
5003-OKNNK,20.35,15,One year,0,Low value,Low risk,Low value / Low risk,0
8294-UIMBA,94.4,30,One year,0,High value,Low risk,High value / Low risk,2
9067-YGSCA,26.05,70,One year,0,Low value,Low risk,Low value / Low risk,0
5148-HKFIR,19.7,20,Two year,0,Low value,Low risk,Low value / Low risk,0
5261-QSHQM,24.45,4,Month-to-month,1,Low value,High risk,Low value / High risk,1
6741-QRLUP,80.3,63,Two year,0,Mid value,Low risk,Mid value / Low risk,2
2379-ENZGV,84.85,6,Month-to-month,1,High value,High risk,High value / High risk,1
4291-HYEBC,39.1,28,One year,0,Low value,Low risk,Low value / Low risk,1
3556-BVQGL,20.0,20,One year,0,Low value,Low risk,Low value / Low risk,0
4957-TREIR,64.4,3,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
8182-PNAGI,50.25,12,Month-to-month,1,Low value,High risk,Low value / High risk,1
8722-NGNBH,40.0,5,Month-to-month,1,Low value,High risk,Low value / High risk,1
6064-PUPMC,57.2,23,One year,0,Mid value,Low risk,Mid value / Low risk,1
0214-JHPFW,57.8,70,Two year,0,Mid value,Low risk,Mid value / Low risk,2
0687-ZVTHB,72.45,65,One year,1,Mid value,Low risk,Mid value / Low risk,2
4827-DPADN,83.3,72,Two year,0,Mid value,Low risk,Mid value / Low risk,2
8665-UTDHZ,30.2,1,Month-to-month,1,Low value,High risk,Low value / High risk,1
7758-UJWYS,40.55,34,Two year,0,Low value,Low risk,Low value / Low risk,1
7969-AULMZ,97.35,21,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
6668-CNMFP,89.35,19,One year,0,High value,Low risk,High value / Low risk,1
3181-VTHOE,51.05,70,One year,0,Mid value,Low risk,Mid value / Low risk,2
4007-NHVHI,96.85,56,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
6629-CZTTH,55.7,1,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
9555-SAHUZ,54.5,38,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
2592-HODOV,19.3,13,One year,0,Low value,Low risk,Low value / Low risk,0
4433-JCGCG,101.0,46,Month-to-month,1,High value,Medium risk,High value / Medium risk,2
8904-OPDCK,24.95,54,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,0
1996-DBMUS,70.65,48,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
6369-MCAKO,89.05,68,Two year,0,High value,Low risk,High value / Low risk,2
4070-OKWVH,94.6,52,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
4443-EMBNA,24.75,71,Two year,0,Low value,Low risk,Low value / Low risk,0
2856-HYAPG,68.65,1,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
5148-ORICT,74.35,64,Two year,0,Mid value,Low risk,Mid value / Low risk,2
0842-IWYCP,44.95,46,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,0
7321-PKUYW,90.15,11,Month-to-month,1,High value,High risk,High value / High risk,1
7470-DYNOE,61.1,53,One year,0,Mid value,Low risk,Mid value / Low risk,2
0871-OPBXW,20.05,2,Month-to-month,0,Low value,High risk,Low value / High risk,0
3768-NLUBH,100.6,57,Month-to-month,1,High value,Medium risk,High value / Medium risk,2
9619-GSATL,55.45,43,One year,0,Mid value,Low risk,Mid value / Low risk,1
6725-TPKJO,20.05,44,Two year,0,Low value,Low risk,Low value / Low risk,0
1866-DIOQZ,66.8,71,One year,0,Mid value,Low risk,Mid value / Low risk,2
4459-BBGHE,44.5,30,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,1
4092-OFQZS,20.65,20,One year,0,Low value,Low risk,Low value / Low risk,0
0859-YGKFW,20.05,18,One year,0,Low value,Low risk,Low value / Low risk,0
8910-LEDAG,71.55,34,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
5762-TJXGK,58.75,52,Two year,0,Mid value,Low risk,Mid value / Low risk,2
0786-IVLAW,108.1,66,One year,0,High value,Low risk,High value / Low risk,2
4021-RQSNY,98.5,29,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
9170-GYZJC,79.9,41,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,2
2882-WDTBA,75.75,69,Two year,0,Mid value,Low risk,Mid value / Low risk,2
3536-IQCTX,85.3,32,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
5895-QSXOD,70.05,9,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
1142-WACZW,29.85,2,Month-to-month,1,Low value,High risk,Low value / High risk,1
8327-WKMIE,20.15,37,One year,0,Low value,Low risk,Low value / Low risk,0
2483-XSSMZ,47.85,39,One year,0,Low value,Low risk,Low value / Low risk,1
5229-PRWKT,86.55,8,Month-to-month,1,High value,High risk,High value / High risk,1
2690-DVRVK,20.55,5,One year,0,Low value,Low risk,Low value / Low risk,0
1853-ARAAQ,50.35,26,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,1
2796-UUZZO,80.3,63,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,2
6847-KJLTS,100.4,58,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
2569-WGERO,21.15,72,Two year,0,Low value,Low risk,Low value / Low risk,0
7359-SSBJK,70.2,64,Two year,1,Mid value,Low risk,Mid value / Low risk,2
0023-UYUPN,25.2,50,One year,0,Low value,Low risk,Low value / Low risk,0
2680-XKKNJ,58.2,8,One year,0,Mid value,Low risk,Mid value / Low risk,1
8945-GRKHX,78.65,1,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
9620-ENEJV,70.55,6,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
9227-YBAXE,82.5,65,Two year,0,Mid value,Low risk,Mid value / Low risk,2
9705-ZJBCG,54.15,13,One year,0,Mid value,Low risk,Mid value / Low risk,1
6599-RCLCJ,109.55,47,Month-to-month,1,High value,Medium risk,High value / Medium risk,2
1260-TTRXI,54.3,4,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
6407-GSJNL,24.95,51,Two year,0,Low value,Low risk,Low value / Low risk,0
5337-IIWKZ,44.85,34,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,1
2207-QPJED,90.0,37,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
4813-HQMGZ,90.25,8,Month-to-month,0,High value,High risk,High value / High risk,1
0089-IIQKO,99.95,39,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
8654-DHAOW,54.15,2,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
8739-QOTTN,20.35,2,Month-to-month,0,Low value,High risk,Low value / High risk,0
6171-ZTVYB,66.25,43,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
0107-YHINA,99.75,1,Month-to-month,1,High value,High risk,High value / High risk,1
4713-ZBURT,99.7,45,Two year,0,High value,Low risk,High value / Low risk,2
0812-WUPTB,70.85,1,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
2103-ZRXFN,50.75,1,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
3370-GQEAL,85.45,30,Month-to-month,0,High value,Medium risk,High value / Medium risk,1
1282-IHQAC,44.05,70,One year,0,Low value,Low risk,Low value / Low risk,2
5074-FBGHB,104.65,64,One year,0,High value,Low risk,High value / Low risk,2
1092-WPIVQ,25.1,18,Two year,0,Low value,Low risk,Low value / Low risk,0
7696-CFTAT,19.8,37,Two year,0,Low value,Low risk,Low value / Low risk,0
6115-ZTBFQ,65.5,72,Two year,0,Mid value,Low risk,Mid value / Low risk,2
2959-EEXWB,50.9,45,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
3050-RLLXC,81.25,56,Two year,0,Mid value,Low risk,Mid value / Low risk,2
5216-WASFJ,84.85,31,Month-to-month,0,High value,Medium risk,High value / Medium risk,1
4636-TVXVG,19.95,62,One year,0,Low value,Low risk,Low value / Low risk,0
9309-BZGNT,29.8,69,One year,0,Low value,Low risk,Low value / Low risk,0
2495-TTHBQ,20.4,4,One year,0,Low value,Low risk,Low value / Low risk,0
1764-VUUMT,19.95,66,Two year,0,Low value,Low risk,Low value / Low risk,0
9489-DEDVP,69.2,70,Two year,0,Mid value,Low risk,Mid value / Low risk,2
8999-XXGNS,105.75,72,One year,0,High value,Low risk,High value / Low risk,2
9150-HEPMB,52.7,56,One year,0,Mid value,Low risk,Mid value / Low risk,2
5649-VUKMC,95.5,12,One year,1,High value,Low risk,High value / Low risk,1
0519-XUZJU,70.75,1,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
4361-BKAXE,114.5,41,Month-to-month,1,High value,Medium risk,High value / Medium risk,2
2853-CWQFQ,59.55,1,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
0956-SYCWG,19.65,13,One year,0,Low value,Low risk,Low value / Low risk,0
8436-BJUMM,83.75,26,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,1
8652-YHIYU,79.5,16,One year,0,Mid value,Low risk,Mid value / Low risk,1
9261-WDCAF,54.65,3,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
0556-FJEGU,70.1,58,Two year,0,Mid value,Low risk,Mid value / Low risk,2
3219-JQRSL,89.1,72,Two year,0,High value,Low risk,High value / Low risk,2
6922-NCEDI,21.2,56,One year,0,Low value,Low risk,Low value / Low risk,0
7254-IQWOZ,69.65,1,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
7841-FCRQD,53.75,33,One year,0,Mid value,Low risk,Mid value / Low risk,1
7852-LECYP,93.8,13,Month-to-month,0,High value,Medium risk,High value / Medium risk,1
4685-ERGHK,86.9,57,One year,0,High value,Low risk,High value / Low risk,2
7401-RUBNK,74.8,18,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
1723-HKXJQ,101.75,42,Month-to-month,1,High value,Medium risk,High value / Medium risk,2
9730-DRTMJ,72.8,32,One year,0,Mid value,Low risk,Mid value / Low risk,1
4803-LBYPN,20.8,34,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,0
8984-EYLLL,105.25,64,Two year,0,High value,Low risk,High value / Low risk,2
7625-XCQRH,76.5,11,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
2040-VZIKE,100.85,49,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
0461-CVKMU,83.8,23,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,1
5791-KAJFD,68.75,56,One year,0,Mid value,Low risk,Mid value / Low risk,2
9467-ROOLM,19.05,25,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,0
2761-XECQW,43.35,8,Month-to-month,0,Low value,High risk,Low value / High risk,1
9259-PACGQ,62.65,34,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,1
1222-LRYKO,26.35,6,Month-to-month,0,Low value,High risk,Low value / High risk,0
4391-RESHN,104.05,23,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
4139-SUGLD,35.4,31,Month-to-month,1,Low value,Medium risk,Low value / Medium risk,1
0953-LGOVU,35.5,12,Month-to-month,0,Low value,High risk,Low value / High risk,1
0793-TWELN,80.15,4,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
7549-MYGPK,100.55,63,Month-to-month,1,High value,Medium risk,High value / Medium risk,2
2640-LYMOV,19.65,2,Month-to-month,0,Low value,High risk,Low value / High risk,0
8229-BUJHX,20.5,71,Two year,0,Low value,Low risk,Low value / Low risk,0
2672-TGEFF,88.8,37,Month-to-month,0,High value,Medium risk,High value / Medium risk,1
1612-EOHDH,45.15,1,Month-to-month,1,Low value,High risk,Low value / High risk,1
5119-NZPTV,70.1,2,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
5445-UTODQ,81.1,7,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
7524-VRLPL,74.1,69,Two year,0,Mid value,Low risk,Mid value / Low risk,2
4013-TLDHQ,78.25,19,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,1
7825-ECJRF,106.6,19,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
5980-BDHPY,87.1,72,Two year,0,High value,Low risk,High value / Low risk,2
8949-JTMAY,98.6,29,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
7675-OZCZG,45.0,3,Month-to-month,1,Low value,High risk,Low value / High risk,1
9496-IVVRP,51.0,11,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
2045-BMBTJ,59.45,33,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
8152-VETUR,97.7,72,Two year,0,High value,Low risk,High value / Low risk,2
4785-NKHCX,20.05,5,Month-to-month,0,Low value,High risk,Low value / High risk,0
3445-HXXGF,45.3,58,Month-to-month,1,Low value,Medium risk,Low value / Medium risk,1
6257-DTAYD,104.15,71,Two year,0,High value,Low risk,High value / Low risk,2
7511-YMXVQ,45.4,9,Month-to-month,1,Low value,High risk,Low value / High risk,1
0248-IPDFW,50.1,1,Month-to-month,0,Low value,High risk,Low value / High risk,1
9667-TKTVZ,54.35,2,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
2085-JVGAD,20.35,37,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,0
7551-DACSP,55.3,6,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
7964-YESJC,66.3,24,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
7609-YBPXG,87.1,54,Two year,0,High value,Low risk,High value / Low risk,2
9801-NOSHQ,19.8,23,One year,0,Low value,Low risk,Low value / Low risk,0
6877-LGWXO,78.55,18,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,1
6166-YIPFO,64.7,72,Two year,0,Mid value,Low risk,Mid value / Low risk,2
9677-AVKED,84.6,53,One year,0,High value,Low risk,High value / Low risk,2
6427-FEFIG,78.6,24,Two year,0,Mid value,Low risk,Mid value / Low risk,1
7622-FWGEW,85.65,56,Two year,0,High value,Low risk,High value / Low risk,2
0320-JDNQG,99.85,23,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
3261-CQXOL,25.45,71,Two year,0,Low value,Low risk,Low value / Low risk,0
7568-PODML,45.3,1,Month-to-month,1,Low value,High risk,Low value / High risk,1
8685-WHQPW,74.4,22,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,1
7493-GVFIO,20.55,57,Two year,0,Low value,Low risk,Low value / Low risk,0
8039-EQPIM,60.25,69,Two year,0,Mid value,Low risk,Mid value / Low risk,2
6771-XWBDM,104.5,57,Month-to-month,1,High value,Medium risk,High value / Medium risk,2
4381-MHQDC,65.0,47,Two year,0,Mid value,Low risk,Mid value / Low risk,2
5688-KZTSN,20.0,15,Month-to-month,1,Low value,Medium risk,Low value / Medium risk,0
3689-MOZGR,31.2,29,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,1
6765-MBQNU,26.0,26,One year,0,Low value,Low risk,Low value / Low risk,0
5124-EOGYE,20.45,31,Two year,0,Low value,Low risk,Low value / Low risk,0
5288-AHOUP,78.5,11,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
8434-PNQZX,78.45,42,Two year,0,Mid value,Low risk,Mid value / Low risk,2
5010-IPEAQ,54.2,67,Two year,0,Mid value,Low risk,Mid value / Low risk,2
1932-UEDCX,100.6,33,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
1226-JZNKR,19.8,8,One year,0,Low value,Low risk,Low value / Low risk,0
8098-LLAZX,95.45,4,Month-to-month,1,High value,High risk,High value / High risk,1
0230-WEQUW,56.6,66,Two year,0,Mid value,Low risk,Mid value / Low risk,2
3143-ILDAL,94.45,56,Month-to-month,1,High value,Medium risk,High value / Medium risk,2
4795-KTRTH,81.0,5,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
6330-JKLPC,80.5,11,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
2235-DWLJU,44.4,6,Month-to-month,0,Low value,High risk,Low value / High risk,1
6479-SZPLM,19.45,36,Two year,0,Low value,Low risk,Low value / Low risk,0
0318-QUUOB,80.55,1,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
2896-TBNBE,80.8,40,One year,0,Mid value,Low risk,Mid value / Low risk,2
7080-TNUWP,95.0,70,One year,0,High value,Low risk,High value / Low risk,2
0723-FDLAY,85.25,44,One year,0,High value,Low risk,High value / Low risk,2
9095-HFAFX,81.0,5,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
7609-NRNCA,19.55,17,One year,0,Low value,Low risk,Low value / Low risk,0
8749-TZYEC,24.8,72,Two year,0,Low value,Low risk,Low value / Low risk,0
5092-STPKP,56.35,24,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
9851-QXEEQ,104.7,41,Month-to-month,1,High value,Medium risk,High value / Medium risk,2
2160-GPFXD,65.65,54,Two year,0,Mid value,Low risk,Mid value / Low risk,2
4116-IQRFR,24.1,4,One year,0,Low value,Low risk,Low value / Low risk,0
0811-GSDTP,30.15,13,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,1
4625-XMOYM,26.25,72,Two year,0,Low value,Low risk,Low value / Low risk,0
0594-UFTUL,19.85,13,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,0
2480-JZOSN,20.65,1,Month-to-month,0,Low value,High risk,Low value / High risk,0
8405-IGQFX,90.05,63,One year,0,High value,Low risk,High value / Low risk,2
4423-YLHDV,104.4,21,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
7030-FZTFM,110.9,72,Two year,0,High value,Low risk,High value / Low risk,2
4361-FEBGN,20.15,48,Two year,0,Low value,Low risk,Low value / Low risk,0
5902-WBLSE,20.15,70,Two year,0,Low value,Low risk,Low value / Low risk,0
9848-JQJTX,100.9,72,Two year,0,High value,Low risk,High value / Low risk,2
8096-LOIST,56.2,19,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
6352-TWCAU,86.45,35,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
1642-HMARX,91.7,68,Two year,0,High value,Low risk,High value / Low risk,2
2038-OEQZH,86.05,4,Month-to-month,0,High value,High risk,High value / High risk,1
8679-LZBMD,90.65,44,One year,0,High value,Low risk,High value / Low risk,2
5073-WXOYN,50.8,60,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,2
9392-XBGTD,20.6,27,Two year,0,Low value,Low risk,Low value / Low risk,0
4826-DXMUP,72.1,35,One year,0,Mid value,Low risk,Mid value / Low risk,1
2623-DRYAM,101.75,70,One year,0,High value,Low risk,High value / Low risk,2
5916-QEWPT,69.0,2,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
4770-UEZOX,74.75,2,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
2380-DAMQP,115.15,72,Two year,0,High value,Low risk,High value / Low risk,2
5377-NDTOU,91.05,71,Two year,0,High value,Low risk,High value / Low risk,2
3838-OZURD,105.0,66,Month-to-month,1,High value,Medium risk,High value / Medium risk,2
3657-COGMW,108.1,52,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
7691-KGKGP,65.0,53,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,2
5321-NTRKC,79.85,66,Two year,0,Mid value,Low risk,Mid value / Low risk,2
9099-FTUHS,54.4,23,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
6110-OHIHY,79.25,3,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
