PetID,image_pixels_available,image_pixels_count,image_width_mean,image_width_max,image_height_mean,image_height_max,image_aspect_ratio_mean,image_aspect_ratio_max,image_resolution_pixels_mean,image_resolution_pixels_max,image_brightness_mean,image_brightness_max,image_contrast_mean,image_contrast_max,image_colorfulness_mean,image_colorfulness_max,image_edge_variance_mean,image_edge_variance_max,image_aspect_ratio_sd
021c24928,1,4,582.0,640,526.25,635,1.11096471605822,1.290909090909091,308952.5,406400,132.99396,143.28113,69.879425,71.24472,22.357760988785103,26.562537869491994,2608.2898,2775.9622,0.1879713320846382
021cb10fb,1,1,400.0,400,320.0,320,1.25,1.25,128000.0,128000,117.32812,117.32812,65.80033,65.80033,44.19375378432678,44.19375378432678,3413.233,3413.233,0.0
022429d5c,1,5,584.0,640,480.0,480,1.2166666666666666,1.3333333333333333,280320.0,307200,134.92441,153.58214,60.57624,68.10747,32.38941420387376,39.31533384922429,2470.8823,3166.3691,0.2333333333333333
022606901,1,5,385.4,640,509.6,628,0.7400716560509555,1.019108280254777,203936.0,401920,119.34086,135.02559,71.734566,83.90822,40.21694125081793,51.59946818510558,2996.6958,3693.254,0.21762776428288327
022b37ea0,1,7,560.0,640,479.14285714285717,480,1.1690575811914723,1.3389121338912133,268251.4285714286,307200,119.93056,150.06538,54.538017,70.25121,41.149346449066876,61.12027614169031,2901.145,4019.2727,0.2650453506774509
022d2d16e,1,3,399.6666666666667,400,282.0,286,1.4174479788286616,1.4388489208633093,112706.0,114400,114.61149,129.08174,52.74912,57.970554,44.18909976522941,59.78473471321282,4407.1714,5254.622,0.016529959371557653
02387e247,1,3,360.0,360,480.0,480,0.75,0.75,172800.0,172800,155.25194,158.41347,54.934525,63.86673,13.036315362615127,17.221662270158614,2348.0203,2833.6174,0.0
023979a33,1,2,263.5,400,225.0,225,1.171111111111111,1.7777777777777777,59287.5,90000,113.26463,116.137924,48.572617,56.845703,34.35492878274543,37.620518666929684,2270.2207,2422.6516,0.6066666666666666
02401db5e,1,4,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,98.7975,118.954735,38.36083,41.866306,43.4211706253274,69.55130613658082,1645.633,2115.6292,0.0
0243911ea,1,2,203.0,203,360.0,360,0.5638888888888889,0.5638888888888889,73080.0,73080,105.51219,110.762276,51.008995,54.943096,16.82979341448043,18.537490098805296,4889.5156,5102.0654,0.0
0244298a9,1,3,360.0,360,480.0,480,0.75,0.75,172800.0,172800,144.93138,153.76381,37.161114,41.540306,18.794197827409615,23.600214685878605,2151.429,2863.4329,0.0
02468e968,1,5,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,140.28598,147.68678,63.177723,72.56631,16.27662635871372,19.327726659037392,2877.8926,3377.6663,0.0
024bc29f1,1,2,300.0,300,400.0,400,0.75,0.75,120000.0,120000,73.69731,76.92568,69.69411,71.34852,30.41397059609222,36.579649263228895,2554.107,2620.1309,0.0
0256cac2b,1,1,640.0,640,360.0,360,1.7777777777777777,1.7777777777777777,230400.0,230400,134.95236,134.95236,46.78403,46.78403,12.902854707757053,12.902854707757053,2404.2031,2404.2031,0.0
02612ab95,1,4,640.0,640,480.0,480,1.3333333333333333,1.3333333333333333,307200.0,307200,92.44958,102.93972,59.51091,63.94279,37.37644986662883,54.74163401947824,2567.5374,2915.3801,0.0
026c202c6,1,4,375.0,400,350.75,400,1.0860415682764413,1.2461059190031152,130300.0,140400,128.46587,137.07747,46.30374,52.27479,66.9653141506052,78.70044404502087,2062.7598,2127.6248,0.19773671875186302
026c5716f,1,3,525.6666666666666,640,419.6666666666667,480,1.3079913594979227,1.7777777777777777,213706.66666666666,268160,108.634346,138.7991,53.83884,55.951347,18.971126195011276,25.980217430067697,1859.9166,3053.9348,0.49796700080352885
026ebf139,1,1,270.0,270,480.0,480,0.5625,0.5625,129600.0,129600,116.59672,116.59672,33.94598,33.94598,32.70801204896024,32.70801204896024,1809.7391,1809.7391,0.0
027c23f6b,1,2,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,76.72154,80.990456,80.52245,81.77322,18.64189796733241,19.784318021382635,1873.4775,1934.4808,0.0
02868b720,1,5,290.4,640,407.6,598,0.665157933853586,1.0702341137123745,135008.0,382720,99.0226,119.67702,68.43047,73.12109,24.577277329064575,40.34112863876068,2228.2944,2601.3162,0.2025380899293943
0286dd665,1,1,639.0,639,426.0,426,1.5,1.5,272214.0,272214,145.18114,145.18114,61.863102,61.863102,69.59560604960441,69.59560604960441,2635.551,2635.551,0.0
028d42a4b,1,6,367.1666666666667,400,295.0,400,1.3093238858597804,1.7241379310344827,104907.16666666667,116800,101.24967,129.9685,56.471348,67.3554,25.018857823832462,41.05162701419195,3013.2073,5833.8765,0.37565485980240243
0291e8ca0,1,30,640.0,640,640.0,640,1.0,1.0,409600.0,409600,134.8544,176.23851,59.636353,82.548386,41.18053350214674,88.49535079280354,2864.125,4241.2744,0.0
029469d58,1,3,360.0,360,480.0,480,0.75,0.75,172800.0,172800,123.3682,124.3809,57.23471,65.40138,22.638289403066597,24.92881004979791,2656.9407,3328.491,0.0
029641a1a,1,6,377.6666666666667,400,288.3333333333333,400,1.3639661654135338,1.5037593984962405,106400.0,106400,172.25084,190.43102,63.702988,79.24571,31.64674817211738,38.61917163588876,4788.703,5557.811,0.31258717196740476
029b05087,1,5,400.0,400,275.2,312,1.4594177752072488,1.5037593984962405,110080.0,124800,149.91176,175.39787,45.64869,56.438538,23.541445552839427,28.235297838224586,3742.1968,5230.592,0.08868324657798335
029c248a5,1,5,360.0,400,340.0,400,1.0999999999999999,1.3333333333333333,120000.0,120000,116.7027,126.836365,47.147114,61.38932,28.159974654744133,34.38550070630373,2267.6362,3511.3086,0.28577380332470403
029e79030,1,2,311.5,400,299.5,300,1.0395763656633221,1.3333333333333333,93338.5,120000,84.95717,90.983696,57.52753,63.02137,48.48245872868486,67.31653407029451,5672.1973,9379.587,0.29375696767001114
02a084920,1,1,640.0,640,640.0,640,1.0,1.0,409600.0,409600,156.30098,156.30098,54.08831,54.08831,43.07847946477997,43.07847946477997,3630.7112,3630.7112,0.0
02a13b2cb,1,3,311.3333333333333,400,355.3333333333333,400,0.9462531328320801,1.5037593984962405,106666.66666666667,106800,115.54357,123.80946,56.808308,75.07262,60.12441591537333,73.6569308853469,3408.9348,3743.8433,0.39421646100511665
02a2a622c,1,7,514.5714285714286,640,398.7142857142857,480,1.3294563162291695,1.7777777777777777,207279.85714285713,307200,127.52782,144.73854,51.673225,63.09933,33.635657464235884,45.95976394306012,2049.7332,3096.192,0.4656837371449433
02a8e44b1,1,3,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,160.90747,176.87007,58.799927,62.79856,14.903580008382923,16.510274326362413,2318.7607,2362.2434,0.0
02adb269f,1,4,461.5,640,368.5,480,1.2643450932684508,1.7777777777777777,172511.0,230400,101.85062,109.51533,49.154533,60.029964,29.909879371421127,46.49348973877969,3965.8013,5261.01,0.5134330898640307
02af3813e,1,2,266.0,266,400.0,400,0.665,0.665,106400.0,106400,130.8485,148.58344,55.371765,58.143867,32.27436419893393,43.33608490713301,3938.6926,4575.1875,0.0
02c39fd73,1,2,640.0,640,360.0,360,1.7777777777777777,1.7777777777777777,230400.0,230400,119.597015,122.0256,46.19621,49.429264,13.440105979829944,13.735844892628036,1792.5696,2181.4116,0.0
02c40b53c,1,5,433.2,640,432.0,480,1.0802777777777777,1.7777777777777777,177216.0,230400,115.71625,120.36077,64.86356,67.564026,18.934389903743785,22.205171757080116,3212.8125,5476.451,0.5724334831162416
02c7d1b74,1,4,225.0,225,400.0,400,0.5625,0.5625,90000.0,90000,91.55755,105.57122,47.735844,54.712933,26.27377443614421,35.33846871558255,1391.8468,1763.644,0.0
02cd64831,1,1,270.0,270,480.0,480,0.5625,0.5625,129600.0,129600,152.10976,152.10976,62.789593,62.789593,35.55046774128757,35.55046774128757,2479.501,2479.501,0.0
02cf14499,1,1,640.0,640,640.0,640,1.0,1.0,409600.0,409600,95.006676,95.006676,61.081512,61.081512,44.57140862615067,44.57140862615067,1694.5785,1694.5785,0.0
02d6020a9,1,2,320.5,400,320.5,400,1.1311255186721993,1.6597510373443984,96400.0,96400,123.145035,125.47433,55.192635,57.205376,34.72502091806861,48.27555241294253,2365.9695,2556.7625,0.5286255186721992
02d644003,1,2,400.0,400,299.0,299,1.3377926421404682,1.3377926421404682,119600.0,119600,138.39232,142.20723,50.848846,52.581356,42.64177305636778,57.04255168332662,4744.4185,5344.8774,0.0
02d66a1be,1,1,400.0,400,225.0,225,1.7777777777777777,1.7777777777777777,90000.0,90000,120.31147,120.31147,58.130894,58.130894,13.408037283872783,13.408037283872783,6666.7896,6666.7896,0.0
02d9e61ca,1,4,347.25,360,480.0,480,0.7234375,0.75,166680.0,172800,151.51912,184.07019,54.283527,61.74654,18.42537042860221,20.260540711963074,3259.1443,4338.0244,0.015335866525349427
02e072cbd,1,2,360.0,360,480.0,480,0.75,0.75,172800.0,172800,67.347824,72.38932,49.05104,49.572647,37.55329857037148,41.66620032893427,2574.1343,2764.4143,0.0
02e51a9e2,1,5,640.0,640,437.6,480,1.4657298985167837,1.4988290398126465,280064.0,307200,127.30593,134.19008,65.862724,79.33503,31.36473256385192,38.67605127751964,3050.429,5384.188,0.06619828259172529
02eb29707,1,2,270.0,270,480.0,480,0.5625,0.5625,129600.0,129600,92.216995,92.22461,61.413597,63.229805,19.489231003846633,19.686614307096907,4991.201,5538.911,0.0
02f31f1ba,1,5,340.0,400,360.0,400,0.9833333333333332,1.3333333333333333,120000.0,120000,145.51414,159.95795,57.090004,72.430176,25.54167634468853,35.99608376830652,1804.5486,2504.189,0.28577380332470403
02f37d829,1,4,360.0,360,480.0,480,0.75,0.75,172800.0,172800,140.1246,167.52861,54.03865,67.69229,13.51269202681776,17.155428969367986,2335.4075,2668.2708,0.0
02f63f8ff,1,4,374.75,400,324.25,400,1.190219481605351,1.3377926421404682,119600.0,119600,128.89857,155.86244,54.403587,57.57705,16.81611223907664,17.847104604102924,2612.101,2772.9363,0.25560421188034105
02f7300db,1,3,320.0,320,480.0,480,0.6666666666666666,0.6666666666666666,153600.0,153600,148.34503,173.34312,72.19309,79.64325,61.17399348452843,74.12327941583146,5753.8633,7180.1978,0.0
02f89bdcb,1,3,333.3333333333333,400,366.6666666666667,400,0.9444444444444443,1.3333333333333333,120000.0,120000,114.7512,134.04567,64.77511,70.45818,25.43581651064252,27.83911380997584,2467.7207,2744.5881,0.27498597046143514
02fee7295,1,2,360.0,360,480.0,480,0.75,0.75,172800.0,172800,137.97888,139.89186,65.2883,65.57993,36.034090872522796,36.40779578513612,4895.3164,4908.3535,0.0
030387828,1,3,450.6666666666667,640,480.0,480,0.938888888888889,1.3333333333333333,216320.0,307200,129.04892,144.09706,69.88134,79.62767,27.169564400426186,42.40310085925205,3453.2712,4232.058,0.278914341468027
0306e85dd,1,1,300.0,300,400.0,400,0.75,0.75,120000.0,120000,92.33773,92.33773,46.9118,46.9118,52.00402614734118,52.00402614734118,1829.7626,1829.7626,0.0
0308c9eda,1,3,549.3333333333334,640,586.6666666666666,640,0.9222222222222222,1.0,331946.6666666667,409600,136.48203,142.18509,56.996998,66.81489,72.81524057813498,92.81980901318425,3727.118,4753.463,0.10999438818457404
030f32f08,1,3,294.6666666666667,360,480.0,480,0.6138888888888889,0.75,141440.0,172800,125.79285,126.846,51.261066,57.481983,29.192207334232194,31.54743063434747,2578.1926,2926.2468,0.09875283243320288
03188ecad,1,2,270.0,270,480.0,480,0.5625,0.5625,129600.0,129600,135.5886,139.40915,42.656204,45.76868,23.027550836397474,25.07485297068467,2473.4429,2545.6626,0.0
031a01c36,1,2,640.0,640,640.0,640,1.0,1.0,409600.0,409600,132.29803,133.90869,73.318375,84.300064,49.797294675837975,74.36050433645725,3916.132,5807.861,0.0
031a0e45a,1,4,350.0,400,350.0,400,1.0416666666666665,1.3333333333333333,120000.0,120000,102.08922,116.37165,31.722376,38.539074,17.81477259840284,27.197705690121296,1454.6056,2464.7686,0.29166666666666663
0322aa5b0,1,1,360.0,360,480.0,480,0.75,0.75,172800.0,172800,85.13907,85.13907,66.929474,66.929474,18.27710649719699,18.27710649719699,1684.5697,1684.5697,0.0
032aefa61,1,2,350.0,400,349.5,399,1.0426065162907268,1.3333333333333333,119850.0,120000,75.34226,76.46357,70.20823,70.51819,44.605761841558106,58.867505005275795,4294.245,5973.3296,0.2907268170426065
0338fcdaf,1,3,450.6666666666667,640,478.3333333333333,480,0.9435672514619884,1.3473684210526315,215253.33333333334,304000,118.53171,161.39719,52.581654,63.07554,33.77911289990362,40.91574980880346,6532.2715,7570.3237,0.28553054526860294
0340ac5f7,1,3,269.3333333333333,315,480.0,480,0.5611111111111111,0.65625,129280.0,151200,121.98281,127.59844,49.786076,52.67427,33.93668805363549,36.85392026937786,2717.164,2836.2375,0.06880959818563931
034259113,1,1,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,143.4663,143.4663,34.150524,34.150524,10.734213874254683,10.734213874254683,1162.8463,1162.8463,0.0
035992662,1,1,384.0,384,384.0,384,1.0,1.0,147456.0,147456,128.26245,128.26245,54.247406,54.247406,34.094321206758785,34.094321206758785,2388.5967,2388.5967,0.0
035ff37c6,1,1,640.0,640,360.0,360,1.7777777777777777,1.7777777777777777,230400.0,230400,131.99063,131.99063,45.404297,45.404297,61.504608052390985,61.504608052390985,1927.1636,1927.1636,0.0
036af6df3,1,13,384.61538461538464,400,315.38461538461536,400,1.2435897435897436,1.3333333333333333,120000.0,120000,90.218765,139.01143,53.239754,73.36544,25.441970126316956,38.646135902633205,1617.671,2621.796,0.2104673738382308
036c684d3,1,3,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,136.65625,155.75267,36.421074,40.957054,26.80501823641718,29.1057526557479,1143.0927,1237.4349,0.0
036e015d2,1,3,344.6666666666667,414,459.0,480,0.7529926059152677,0.8625,158447.0,198720,110.84214,119.7259,79.267555,81.397255,39.647552729675915,52.0351440062836,4320.5747,5100.4014,0.11271928051789579
037464956,1,4,374.75,400,324.25,400,1.190219481605351,1.3377926421404682,119600.0,119600,127.579865,137.90689,54.762386,62.268925,38.54278829193647,63.858940511339746,4996.051,6117.52,0.25560421188034105
037b1c131,1,4,400.0,400,225.0,225,1.7777777777777777,1.7777777777777777,90000.0,90000,120.03636,140.51605,60.39177,62.65158,25.32549471007156,36.041762925108976,1984.1172,2680.6702,0.0
038d06218,1,5,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,98.364204,107.21468,56.65633,59.58632,47.74293379562552,56.660202741353736,4831.2197,5806.3022,0.0
03926867a,1,2,270.0,270,480.0,480,0.5625,0.5625,129600.0,129600,149.05048,201.01312,63.976486,67.47901,34.953916951926516,44.39866942406344,6015.241,6797.43,0.0
0392c0c81,1,4,640.0,640,480.0,480,1.3333333333333333,1.3333333333333333,307200.0,307200,137.78403,144.96109,41.953144,51.34555,30.99549982176784,50.17430807315325,3598.5515,4407.89,0.0
039509c40,1,4,347.0,400,350.0,400,1.0341666666666665,1.3333333333333333,118800.0,120000,108.077255,152.53377,56.67934,61.21788,19.662323581688998,24.24050087435994,3396.2974,6280.7896,0.2993546299031375
039fea576,1,1,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,156.01921,156.01921,64.19951,64.19951,14.647400771664278,14.647400771664278,2889.3438,2889.3438,0.0
03a3fb084,1,3,360.0,360,480.0,480,0.75,0.75,172800.0,172800,114.37472,161.207,56.457153,61.07232,16.121811652345652,23.239673906101388,2599.2207,2859.2126,0.0
03a694927,1,1,640.0,640,360.0,360,1.7777777777777777,1.7777777777777777,230400.0,230400,64.687935,64.687935,53.31241,53.31241,40.5148519501014,40.5148519501014,2708.934,2708.934,0.0
03a92a94f,1,2,533.5,640,533.5,640,1.0830082699063233,1.4988290398126465,273280.0,273280,145.7948,159.1749,62.31443,63.33992,40.721808249665436,45.46348244809833,2058.997,2112.0151,0.4158207699063232
03aae5768,1,2,640.0,640,639.0,640,1.0015673981191222,1.0031347962382444,408960.0,409600,156.86774,164.39647,59.23832,72.47354,43.927489963336804,51.61063868494628,4834.4727,4920.685,0.0015673981191222097
03ae93b48,1,1,400.0,400,400.0,400,1.0,1.0,160000.0,160000,130.33012,130.33012,63.043453,63.043453,58.128327046252174,58.128327046252174,5522.532,5522.532,0.0
03b0568b3,1,5,399.6,400,296.6,299,1.347453474026429,1.3793103448275863,118520.8,119600,123.375534,142.28975,66.10929,80.4668,28.118523040984382,39.61728648846228,3601.1172,6464.467,0.016249485362916847
03c1e47b4,1,3,453.3333333333333,640,507.6666666666667,564,0.8787029222621991,1.1347517730496455,235416.0,360960,146.13567,157.42818,40.172726,42.073685,24.404711689663543,29.801464282856806,1665.454,2119.1887,0.19838602349373355
03c323fcf,1,3,277.6666666666667,293,480.0,480,0.5784722222222222,0.6104166666666667,133280.0,140640,143.16844,159.88728,66.51728,70.0739,29.333232874803997,40.925114869322314,3914.013,5225.262,0.022588133287903624
03c49f5aa,1,7,335.7142857142857,400,346.85714285714283,400,1.01265664160401,1.3333333333333333,115731.42857142857,133600,69.686905,98.56565,54.35052,78.5028,17.525835570556126,28.45275072018322,1627.1324,4018.447,0.26226941373638
03c6478b9,1,1,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,145.52063,145.52063,40.50558,40.50558,30.559383495883583,30.559383495883583,1995.0885,1995.0885,0.0
03cdd9324,1,2,360.0,360,480.0,480,0.75,0.75,172800.0,172800,95.23404,107.89565,57.094677,59.221817,18.273086475142136,20.116222547946677,1403.5869,1450.1459,0.0
03d59fc21,1,3,400.0,400,301.3333333333333,304,1.3274853801169588,1.3333333333333333,120533.33333333333,121600,124.74783,130.0724,44.333286,54.816494,21.43378119897712,36.03465474883758,2671.604,5778.5386,0.008270254750719774
03db2966b,1,3,561.3333333333334,640,385.6666666666667,408,1.4713171748236469,1.7827298050139275,214730.66666666666,249600,119.10153,138.55724,86.031105,88.45017,13.111930854595935,18.30795129375798,3667.3035,4569.2983,0.3450875730093092
03e429963,1,3,423.3333333333333,640,480.0,480,0.8819444444444443,1.3333333333333333,203200.0,307200,98.59308,127.45703,32.062473,46.66633,10.474200550250826,11.780938027406377,993.522,1376.1469,0.32823061939156867
03e5bf50b,1,8,640.0,640,480.0,480,1.3333333333333333,1.3333333333333333,307200.0,307200,103.59991,121.10464,54.680183,65.326515,21.22550680883088,25.193834680264466,2437.6025,2757.0002,0.0
03ea48efa,1,4,367.25,404,480.0,480,0.7651041666666667,0.8416666666666667,176280.0,193920,113.81427,125.60559,65.97947,75.45349,36.4184725817721,43.261937024203995,4352.993,6542.1367,0.04600759957604831
03edf613f,1,3,360.0,360,480.0,480,0.75,0.75,172800.0,172800,125.39633,126.63198,53.47302,56.5976,21.45141118392274,22.131095775635785,3909.407,4183.9077,0.0
03f0fc32f,1,14,389.35714285714283,400,315.2142857142857,400,1.255151567016583,1.3333333333333333,121828.57142857143,140400,128.40843,180.14732,56.993866,68.75522,26.016459845271036,41.39555253168266,2468.6077,5913.268,0.18235661590470398
03f130f5f,1,3,333.3333333333333,400,366.6666666666667,400,0.9444444444444443,1.3333333333333333,120000.0,120000,117.417564,129.15587,62.966267,65.72203,22.62634851532468,26.362259399952343,4015.573,5189.7886,0.27498597046143514
03f217352,1,4,360.0,360,480.0,480,0.75,0.75,172800.0,172800,169.80037,179.10097,39.300907,44.826427,25.87899395060812,30.963882785187167,3615.6433,4126.689,0.0
03f48e12b,1,5,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,134.73819,165.32545,50.028366,61.05235,43.40732323916386,57.05099567315614,3365.4414,4711.614,0.0
03f65bdd3,1,5,566.0,640,384.0,480,1.534722222222222,1.7777777777777777,210240.0,230400,156.39542,174.76201,62.904987,73.41402,43.753695688979676,73.33942117203878,5399.9565,7454.7666,0.48611111111111105
03f8a64fe,1,1,640.0,640,480.0,480,1.3333333333333333,1.3333333333333333,307200.0,307200,148.07713,148.07713,56.55986,56.55986,19.76383754003652,19.76383754003652,3108.3945,3108.3945,0.0
