PetID,image_embedding_available,image_embedding_count
a27b7e4b1,1,3
1ec7dc903,1,2
a2037a7b0,1,1
227580301,1,2
f95b39c6f,1,3
3e0ae8fb1,1,1
ff10041de,1,3
a7eb03730,1,3
8c89e09ae,1,1
f1cc9dd25,1,3
504ce7187,1,1
fc43fbfe4,1,3
385028a00,1,3
8bcb0a0e6,1,1
07b994326,1,3
0c3ce1826,1,3
bc14f3a48,1,3
d09752d1d,1,3
e92ed29c2,1,3
a655655d4,1,1
8140d2734,1,1
25c1c662b,1,1
6f63c5c04,0,0
ff96988fc,1,1
5112569f6,1,3
5df70cb5a,1,3
e45ec98a4,1,3
0fe58286d,1,3
c2f9689c2,0,0
ec138f2a8,1,3
0e49c7f19,1,3
bfbaff540,1,1
f47fc05a6,1,1
a3aaac2de,1,3
62e2e9071,1,3
1f2c63312,1,2
00648f96f,1,2
f70a1bf5d,1,3
6eb8a8e8e,0,0
a9bcc4196,1,3
cfe4df8c6,0,0
b16afc5dc,1,3
da5295aaf,1,2
afec4c35e,1,2
73066f6ff,1,2
6af981c61,1,3
5685ae208,1,1
edd61c330,1,3
85ca390a0,1,2
06dd351e6,1,3
f60ee7233,1,1
f67dcb4b3,1,3
140ef35de,1,1
c5f20f40f,1,3
7f7e9db52,1,3
28ec2de89,1,3
4f35cb8e6,1,1
721017d68,1,3
d50b449f0,1,1
5d2f7761c,1,1
cf795bb00,1,3
3141b7931,1,3
896bb46bd,1,3
e46fa829b,1,3
bc526d236,1,2
f6c91bc20,1,2
c0bc43dd6,1,1
85094deda,1,3
edef78673,1,1
3bab1eacd,1,3
95a89f5f2,1,3
61dc8345a,1,3
bde802b84,1,3
125522846,1,3
4a1702099,1,3
29aa0b74b,1,3
eea15297e,1,1
b421d0d48,1,3
e1f08c5b2,1,2
611970ebc,1,1
9ebf6e448,1,3
b3c62d7f8,1,3
db03ddc32,1,3
e25112cac,1,3
29466dcf4,1,3
5bc5b43ae,1,3
1f96eae14,1,1
4f04b1556,1,3
6348b55cb,1,1
37204e0c1,1,1
f5257c5e4,1,2
71f245b82,1,1
7d7a39d71,1,3
245434d5d,1,1
c70a3fcc5,1,1
ae38b9254,1,1
dbc39e84b,1,1
a43071ff0,1,3
f0057428e,1,2
3afe6f1fc,1,3
cf49e1549,1,3
70be9c861,1,3
597c27524,1,1
0b817da84,1,1
2931d3eac,1,3
f77452d59,1,3
2f72b9f33,1,3
a662626a6,1,3
33ddc2011,1,1
e21ecf520,1,3
077001793,1,1
689e4e3bf,1,1
310ea711c,1,3
1f949d065,1,3
1dcb1fe2f,1,3
ad90d4962,1,3
de67abe0b,1,3
d97d4b420,1,3
9b251f717,1,3
c49629a90,1,3
bda912e4e,1,1
ee5ceb065,1,3
2430b50b4,1,2
85114144b,1,3
b03c17502,1,1
7931ba838,1,3
a710da2ab,1,1
289112dd5,1,3
d31b3f33b,1,3
f9715a897,1,3
a1d8d917c,1,1
f90f6ca1a,1,1
55e32b4b7,1,2
27a8bdbf8,1,1
f0ee32b27,1,2
bf5700a80,1,3
803594e09,1,1
591f1d67c,1,1
b1e590596,1,2
4544aecf7,1,1
16472756f,1,2
4ed26a84a,1,3
de35c9f48,1,3
66f6cd1cb,1,3
c54b26d73,1,2
d11425b98,1,3
b7df87757,1,3
7ed1216f9,1,3
ea303d329,1,3
fe3d0c6e4,1,3
9e165fb1c,1,1
0c2e0fc7d,1,3
51c99e8fb,1,1
a8b9d57b4,1,3
d5176f7eb,1,3
4ea7c5d48,1,1
70aa95825,1,3
2f0e90bdd,1,3
2f0805ceb,1,2
f024e91b9,1,2
615af86e9,0,0
0adfa8a60,1,1
19e701fea,1,3
c842fa148,1,3
25f6db0fd,1,1
be0888771,1,3
c23b2926e,1,3
76a063a20,1,3
97bb6502c,1,3
31b3d9b10,1,3
6a8d98847,1,3
a5bed2b62,1,2
c4835ee5c,1,3
8167f58bb,1,1
04e829d49,1,1
37fb97f8b,1,3
92df22369,1,3
c04cf0018,1,2
86f7b4013,1,3
0a53af472,1,3
2de32b48a,1,2
cd5a7effb,1,2
a2a899dab,1,3
2fcdfb0e1,1,2
ea433c341,1,2
78f87a45d,1,3
1b71de34e,1,3
5a7207717,1,3
fc8220250,1,1
1ca9db40b,1,1
7f51a7e88,1,3
b593502c5,1,1
9f02a1c14,1,1
183eb3fe5,1,3
c4e0d125b,1,1
ea7ec0562,1,3
eb900ff8a,1,3
cf51903db,1,3
37438ea50,1,1
fb24264ea,1,1
7faf2e49d,1,3
21b90ff68,1,2
3622c0bcf,1,2
2c1c1b557,1,2
b7d23de06,1,3
f923ff77e,1,1
d473d632a,1,3
2ee5073bc,1,3
30e900b4a,1,3
3397adec3,1,3
86f40e2b4,1,1
924cc5438,1,3
6f3e4618d,1,3
84f065b56,1,3
467aed7e3,1,3
e71c9d710,1,3
733f9942b,1,3
0a9f9f178,1,3
283424d80,1,2
8fa2d16db,1,1
8bcdd9bef,1,3
4dc36183c,1,3
b13247816,1,3
6ea58b8ac,1,3
bedd7f1e7,1,3
b551658f4,1,3
6c7efd1a5,1,3
b2c120250,1,3
1696155ce,1,3
0aba238d7,1,3
df874dd59,1,2
451bf38f1,1,3
369dc90b6,1,3
d418ea0ad,1,3
e61aceb9e,1,3
2b1f83255,1,2
12d48709c,1,3
49113adb2,1,3
75310196e,1,2
f680cd37a,1,3
460426eb4,1,3
db3f7a11d,1,3
93d842736,1,3
9c95b7659,1,3
c552e255a,1,3
f4f5588c6,1,3
9af15c8f1,1,3
525b3147f,1,3
390689a38,1,1
d7a050445,1,2
b7da4e981,1,3
19caeb6b5,1,3
c919eb44b,1,3
60f317698,1,1
6808adf0a,1,1
6d1e4b433,1,3
04a6267e4,1,2
060b52c3b,1,3
d919bd302,1,2
96ba0193d,1,1
e2b5913e7,1,3
6a8ce175d,1,3
8dccbb182,1,1
6e4724604,1,1
e723eee29,1,3
e19ee42ce,1,3
86c412966,1,2
72b0f5c4d,1,1
a4385e043,1,1
e58eb3249,1,3
c6c8c73e5,1,3
c78cea205,1,3
dfff88c90,1,1
fd67a3f2c,1,3
3625dd7cf,1,3
dcf2641f2,1,3
10a3c8b71,1,3
e910d17de,1,3
71eb4e3d5,1,3
e1c40a1eb,1,3
c8779a4a1,1,3
c90558513,1,2
6da65afb8,1,3
b4475834d,1,3
5fc71c87e,1,2
3c0ca0676,1,3
58c5f739c,1,1
505ef85e6,1,3
204ca9f14,1,1
6a48f776b,1,3
6bf7eec1e,1,3
54224dada,1,3
25b3328fd,1,3
818cf6f02,1,3
35b51bb28,1,1
72acdecb7,1,2
c05a9c0c8,1,1
618ca94ad,1,1
469aab50e,1,3
0ce80622f,1,1
9c76163ca,1,1
9668972cc,1,3
13c4c2d4c,0,0
8e372fc09,1,1
a9e96f77b,1,3
8ff66c239,1,3
19bdaed52,1,2
0658597c9,1,3
3e373923e,1,3
f376f922e,1,3
b8dd18a5a,1,3
da8859f46,1,1
f15d587a7,1,3
e436c1fad,1,3
ce2004c9e,1,3
5f2623cb9,1,2
92bf4bb1a,1,1
f77a10b5f,1,3
8a99dadaf,1,3
57d8f9bdb,1,3
bee25f46d,1,3
30ca259ed,1,3
dcefbb974,1,2
da56f7030,1,3
1b4690d1f,1,3
51d3a70bf,1,2
5e08b9ce5,1,3
85d78c2c2,1,3
a1c1dbf8a,1,3
c924a03e8,1,3
c1a3e3aa1,1,1
3595648ea,1,3
1667eb8a4,1,2
dcdefed1a,1,1
894da0f10,1,3
760c7d8ac,1,3
fd9375e71,1,3
48333a921,1,3
f068b8fdd,1,2
24993107f,1,3
7e29d5a9d,1,1
12e747332,1,3
ea1736eec,1,3
1555b08c9,1,3
7e681c7eb,1,3
deda21b9a,1,3
81d38d5ec,1,3
21c163648,1,1
f6ae0d580,1,1
792b0924e,1,3
15a206d0d,1,2
1bd13d3e5,1,2
14efbbb85,1,1
44817c8f4,1,3
2260ef0a0,1,3
8867ee30a,1,3
41bc94422,1,1
af86d93ba,1,2
5d5e7a3a3,1,3
24ee3b57d,1,3
d1a67cee6,1,3
943bcd4db,1,3
352522dbd,1,3
2e4eb9198,1,3
0e4ef28c9,1,1
df926a23d,1,3
c06b6d8bf,1,1
881d46cc0,1,3
1fe561ed9,1,3
d3411347b,1,3
cfd819dd9,1,3
1a2f33fec,1,1
8e3fba2c2,1,1
13bbf723c,1,3
44c8447f9,1,3
1d86e9d9d,1,3
1a085d132,1,1
1a3da2ae5,1,3
a483f0d49,1,3
f9b0d3370,1,1
b114199dd,1,3
f45851036,1,3
196504d88,1,3
a89bfa0aa,1,3
1c2f669f2,1,3
f8654865f,1,3
52e6abd35,0,0
092e6a628,1,3
efc55563a,1,3
cc463360a,1,3
2469e58fd,1,3
c1f738966,1,3
42444811d,1,3
e301ab49c,1,3
fc9773fa5,1,3
89fd79488,1,1
c8e776446,1,3
988f48ca6,1,3
bcd6d7e62,1,3
b12b6dc93,1,1
ba6ea2d18,1,2
325a6a746,1,3
31da37bc0,1,3
80524f9cd,1,1
40d175d61,1,2
65b46ef09,1,3
35a6a9ef4,0,0
d0b9282c8,1,3
9fce612cf,1,3
67825bf81,1,2
2b31f1be3,1,3
70fb603fd,1,2
49c8a0216,1,1
662af5b80,1,1
f96ccddd5,1,3
c87b301c0,1,3
a3d4585c2,1,2
8c006c8ab,1,3
7ba2a5c50,1,2
26fdc2915,0,0
25dc712af,1,3
8b1be44c6,1,3
ae0076e01,1,3
670535e94,1,3
029e79030,1,2
919768bb5,1,2
6b685abae,1,3
49360414f,1,3
ca3312b77,1,1
a84afa62b,1,1
859426703,1,2
a428c4daf,1,3
2e9a64836,1,2
5c4742e35,1,3
e064d3504,1,3
da80c8aa2,1,3
870fc2931,1,1
99eb49749,0,0
50e061767,1,3
797bcabfd,1,2
57f8d18fc,1,2
79fd13ffd,1,1
f653550ac,1,1
241b90aaa,1,3
b0b33bec3,1,3
c68f66799,1,3
22adf3b63,1,3
00c71a320,1,2
0c3f6001a,1,3
1238ed024,1,3
2e392586a,1,3
ee7c25387,1,3
fc580a6eb,0,0
92db7f14c,1,3
35ec69571,1,3
c7ef9e0bf,1,3
8c5bf2766,1,3
11b9089f7,1,3
4cfee2fbe,1,3
e8b34f964,1,3
a143b5edf,1,2
9b95ec85b,1,2
9ef11ed6e,1,1
3a7bcfea4,1,3
5fcb3804f,1,1
0e73648e8,1,1
d67c5c6cf,1,1
68f3cfdcb,1,3
02cd64831,1,1
37ed9080d,1,1
7a9ca7419,1,3
022b37ea0,1,3
73a3a3b24,1,3
edf80e3cc,1,1
e486185f9,1,3
9012ebabb,1,2
b663299dc,1,1
7d1d0d496,1,3
eb939ea9e,1,3
44229bb72,0,0
45c2eb379,1,2
b94ddd6a9,1,3
e204110aa,1,3
3dc8f1328,1,1
b4570b618,1,3
69e10dd04,1,2
35a730b12,1,3
e5d43f373,1,1
123f15578,1,1
1a952e440,1,1
fd2cc8576,1,1
92189aa31,1,1
3118bb24c,1,3
b3185d954,1,3
d8d840693,1,3
ae0bc846b,1,3
3d7275647,1,2
f22f3578c,1,3
da6950564,1,3
567b92b70,1,1
3cfec8730,1,3
9c3f9ca37,1,2
143760a33,1,1
b62618f55,1,3
e42fd0fed,1,3
7d7e57f81,1,2
7c37095b6,1,3
f8213a645,1,2
66b978701,1,1
e30182214,1,3
3d939327d,1,2
e030b331f,1,3
d0c81c563,1,3
92dcf8a4d,1,3
6627a8ab8,1,2
6d154eccb,1,3
62887c0ea,1,3
e3d10f7cc,1,1
0ffe99b25,1,3
074042a24,1,3
c161afd26,1,3
5bc5e3faa,1,1
89a396d79,1,2
fc32f63d1,1,3
b607db8c0,1,3
bb74d75c2,1,1
3ecdd4122,1,3
16fb340bf,1,3
c37774c72,1,2
91f5bb21f,1,1
6c3222742,1,3
f319a49de,1,3
ea65fe96c,1,1
199f37bc2,1,3
fe5bc83d2,1,3
aab56f3ff,1,3
adff46aad,1,2
9a1502f80,1,1
6ea2ddaf2,1,2
b53990a1d,1,1
e914bdd82,1,3
31893804f,1,1
7addf37de,1,3
18f45d2ad,1,3
bbd225f09,1,1
8ba1566de,1,1
d07d9ab13,1,1
c36943627,1,3
df7aa79a4,1,3
46518b224,1,2
c226ecabd,1,1
37bbc6060,1,3
a4652e4fe,1,1
10022add6,1,3
541904323,1,2
144ad89a5,1,3
d06076338,1,3
668e0428c,1,3
9c91ae76a,1,3
a427984f4,1,2
306c74aa9,1,1
4cb849b69,1,3
3ab64c5a4,1,3
48f20f515,1,3
acf333094,1,1
a7fd7a703,1,3
d2b59ecaa,1,2
904b74dde,1,1
c8f5f9120,1,1
515d9508a,1,1
d2d37c3c3,1,2
a7a28b4f4,1,2
9aa2d99f5,1,3
ad463dd0a,1,3
86bf33207,1,2
65e65ba4b,1,3
adc7713b1,0,0
5902c3051,1,3
3653c9384,1,3
3a7d3c17e,1,3
a8da358d1,1,3
829ea64cc,1,3
9b2d6b1f3,1,2
54b0c0564,1,2
6f28d2ab3,1,3
29e6c171d,1,1
51f1d14b6,1,3
2db964259,1,1
767b3b7d0,0,0
380deeb29,1,2
ae0a993ac,1,2
fdfa41872,1,1
c98188040,1,1
bca8b44ae,1,3
236824e39,1,3
210c4a637,1,3
3e2c46391,1,3
2831bd2b0,1,3
e76b8eeb2,1,3
183c947eb,1,3
9f3e23878,1,3
a01a10c4b,1,3
be8901107,1,1
478312b59,1,2
9e4e77074,1,3
7f5e7cf4a,1,3
f54941314,1,3
0e0d0a9af,1,1
fc037ca46,1,2
1a0180eb9,0,0
037464956,1,3
238c76ea1,1,3
6cb63297c,1,3
229beedff,1,2
70335663e,0,0
f3207cde7,1,3
b617ce1ce,1,3
4d75e5771,1,3
36b57b1ee,1,3
ef86c51b2,1,1
5b539effd,1,2
d8f35138d,1,2
b3f69b209,1,1
a1fb1b5bb,1,3
90caf70eb,1,3
07417927d,1,2
c219bf074,1,1
5dace0494,1,3
58ef3eec9,1,1
e5d3151bc,1,3
1448e3b1a,1,3
919a7dd34,1,1
80034deb8,1,2
6dac8ec35,1,1
fe2d576c2,1,1
69f9ebfbc,1,3
41b98eea2,1,1
91e1bffc5,1,2
8f34b67ca,1,2
c458c51c0,1,3
6268d4d68,1,3
a4ade8bb2,1,1
bb1775dbe,1,1
8b8c686ec,1,3
858854bb5,1,3
cf6995fef,1,1
0d440b00e,1,2
d1878035a,1,3
9676b5e36,1,1
b86b0db65,1,3
7448f3165,1,3
355756bdc,1,3
b8e7085dc,1,2
948f580dd,1,3
05bde54cc,1,3
7e48ad81b,1,3
a79983c71,1,3
62583aec1,1,3
aac1167f3,1,3
7b49d0924,1,3
4a9d058f6,1,3
de41ebc79,1,3
088216e81,1,3
1f4378ff6,1,3
1663d062c,1,3
78a8e1b01,1,3
631fa08ed,1,3
a8e5ae23a,1,3
ada44e887,1,3
8378c8af1,1,3
71e5aca0a,1,1
f57a5c0ea,1,3
ff6118cc2,1,3
a124a31ee,1,2
1e115d8ff,1,3
5f235ec16,1,1
554965e66,1,3
f33f3512e,1,2
43cf0f713,1,1
2b38b60d2,1,2
408d4d8e0,1,2
dd5f7e678,1,3
cc38b3b63,1,3
f4821de20,1,2
dc1d76def,1,3
c66946e39,1,3
fff4a6420,1,3
f5170bc70,1,2
513836f07,1,2
e6dff6d40,1,3
c32eb7405,1,3
ce50f376f,1,3
c44a94d4b,1,3
09e9110e2,1,3
bbfc8a037,1,3
42fc9a244,1,3
310b5199f,1,2
d452218f1,1,3
21ae91701,1,3
fbb3db415,1,3
47fd4a840,1,3
d6e372a1d,1,1
cbdeed3f9,1,1
df8425410,1,1
ec53a8725,1,3
0a14ac037,1,3
9c1cbec2f,1,3
24d3b54ec,1,2
43156136a,1,3
e103f7612,1,3
95e206d02,1,1
8ff0818d5,1,3
59047a5a1,1,3
dd2452dfa,1,3
c86c76857,1,3
a7be93837,1,1
9223ae4c4,1,3
de12dc945,1,2
6a3ff7445,1,3
1a8fd6707,1,3
5783d40a2,1,3
b5ff2b987,1,3
bdbe9a6e3,1,3
4f6c8d13e,1,3
c135e081f,1,3
1dff1959b,1,3
d1da78c20,1,3
35fdb89c9,1,2
bc9c5a76d,1,3
4e8daf8fd,1,2
7d6847fba,1,1
5a5ec1a49,1,1
483f1aae8,1,1
2ff9e9534,1,3
af862a239,1,2
896e733b5,1,3
f67d78df8,1,1
90f1b0525,1,2
38f06e4fe,1,3
c42cf01ba,1,3
9b4dad348,1,3
8ab53c55c,1,2
28d20bc71,1,3
784d3319e,1,3
8d6208f11,1,2
da8326fa5,1,2
89dd8e9e9,1,3
2b980afbc,1,1
f1b5c8b92,1,3
24731a12c,1,2
c01daffcc,1,2
ab385bfae,1,3
04f7eafde,1,3
f10390965,1,3
45bec784b,1,3
8fc22fd2c,1,3
fe83618e5,1,3
c05b7439a,1,3
27e6b452b,1,3
a5746676d,1,3
53ac79c6c,1,2
0f0219fd7,1,3
11b20ee8f,1,3
8a7fcc8cd,1,3
6868acfce,1,3
12a55ba5e,1,3
66832a1e1,1,3
94563fe71,1,3
460ac160c,1,3
339a623c4,1,3
0073c33d0,1,1
3f222f11f,1,1
350a14e36,1,3
cef0e42a5,1,1
34fcc459a,1,3
9d3d3b938,1,2
e4deffd71,1,3
59d95faef,1,1
4b2150d3a,1,1
605fe21a1,1,3
3be9dc4cd,1,3
20ba919c6,1,3
79075eca4,1,2
3101ea018,1,3
412b8d565,1,3
cc0f5d3ba,1,3
db33da35e,1,3
b25ad3ff0,1,1
532cac389,1,3
63dad490d,1,3
47ad34749,1,3
4e1034525,1,3
4009f9200,1,3
f44a6cdaf,1,3
5601bd45c,1,3
f497b28cf,1,3
0e2bf402c,1,3
7964fc4ad,1,3
6c196faec,1,3
69834808b,1,3
8054aad26,1,3
a111adc75,1,3
dc3ebf72a,1,3
5c5f306fa,1,3
60bbc32b6,1,3
6831a72fd,1,2
c863daf49,1,3
cb15b5fb8,1,3
67d853896,1,1
b3b6d78f5,1,2
1bf044649,1,1
35cc85250,1,1
2959602fc,1,2
f0b2787f5,1,2
119835ef9,1,3
bec49d8b7,1,1
873996ad0,1,3
ae58f28bc,1,1
cec78d912,1,3
fd9a060d7,1,3
96703e01d,1,3
1123cd69d,1,1
680e24130,1,3
01d0a7f3f,1,3
bf5c5cded,1,3
ecad98f44,1,1
6c551fd9b,1,1
5bee46079,1,3
d270b074e,1,1
83ea92fcc,1,2
2dd31e8ff,1,3
5b72e14bf,1,3
86c08e68b,1,3
5bfb8da14,1,3
869a1634e,1,3
f61c4cead,1,1
fe5dc391c,1,2
c1816081f,1,1
98caf2809,1,3
3316a5619,1,1
7d73574ed,1,3
7c787403c,1,2
484af2d62,1,3
a2b2f53be,1,3
a6e37f91b,1,3
b02fcb74b,1,3
9a2b50582,1,1
497312a16,1,3
66f430d36,1,2
b84ad40b4,1,3
9eb70b7c4,1,3
1c67c5f4c,1,2
c4ea89ddb,1,1
718a5d950,1,2
11a3055b7,1,3
472abccfb,1,3
50eddd1bb,1,3
ac6089da8,1,2
5be134946,0,0
11c222a3c,1,1
b630ac493,1,2
8693c4e7f,1,2
9be11ef9b,1,1
828ac8371,1,2
474e70ba1,1,1
8d862cd26,1,2
6502dbe72,1,3
69a7461c2,1,3
de9e02d44,1,2
8e6e9b877,1,3
7169c3e3a,1,2
069fc79d6,1,3
8939a1ac8,1,3
58805776d,1,3
d4af42055,1,3
e04814e10,1,3
7ca7983b5,1,2
29bcccb7c,1,2
064217ca4,1,2
1ae9a98d3,1,2
58695e2f5,1,3
27226ea0c,1,1
bc4bbcef1,1,1
1bbf00182,1,3
15937e540,1,3
88666f74e,1,3
4e3a1f99b,1,1
e4d7e410b,1,1
965adb809,1,2
e1cd37f6c,1,3
df2fbc6a6,1,3
9ecb47019,1,3
2e55bed12,1,1
23941ded4,1,1
217fcf5f1,1,1
1835a56bd,1,3
79d5a2615,1,1
79bf5eb37,1,3
67d74124e,1,3
53895ad35,1,3
abf0f2579,1,1
5e0519e3d,1,3
282139c6d,1,2
a8c336257,1,2
62955be50,1,3
3d63dfd14,1,1
a63a0ac25,1,3
6314ae1c4,1,3
cc54b47b4,1,3
7ecd54695,1,3
c17cad5a6,1,3
b2b52ccf2,1,2
5e8872259,1,2
17ef602ce,1,3
5507b63ab,1,3
520dc7925,1,1
266aee5b3,1,2
e95bb9197,1,2
38506d4ea,1,1
ff7d25ffb,1,3
8aeda3d62,1,2
c7e61f3c2,1,3
172c8129a,1,3
b88f141d5,1,2
97cd20357,1,3
68b7c23f3,1,1
34fe22f69,1,2
16abc088f,1,2
a362ad62e,1,2
b1fb61b31,1,1
ca46b14de,1,1
9dca27ec4,1,3
d63321570,1,2
14a9958e0,1,3
ec4089e58,1,2
9e2039291,1,3
5f5bd40ca,1,3
d3740baed,1,3
df12e4d3b,1,3
ec182ebc4,1,3
350116b16,1,3
605ca1a51,1,3
e388a963d,1,3
c3eefdcd8,1,1
917c0bc2b,1,3
83defd365,1,3
6561001c8,1,3
e21227d75,1,2
dd79180bc,1,3
7aa682539,1,3
1ba42eca2,1,1
10050c93f,1,2
f45beac10,1,1
1c28dc555,1,3
e861279c2,1,2
f49099d52,1,3
14831f659,1,3
2edeb7931,1,3
69a1c3147,1,3
3560a3e97,1,3
8b86fd668,1,2
31b90821f,1,1
da3702af2,1,3
4eba3b5c0,1,3
d02c3d99a,1,3
ef7555da8,1,1
8063090ec,1,2
9b515d697,1,2
5f28b76d7,1,1
2ac1366f4,1,2
32eb3673a,1,3
292447561,0,0
e99a775d2,1,3
b28951b61,1,3
d50a1665e,1,3
a43d578dd,1,3
654acdb4b,1,3
6d815d3ef,0,0
ca902248f,1,3
fc48054c2,1,3
533916bd6,1,1
5d168f0e6,1,1
0bc671d5e,0,0
cfc3e65de,1,3
27e16a68d,1,1
a6593fb48,1,3
d5a7d4dc9,1,3
b119aa181,1,1
9d8dab6cd,1,2
32f97388e,1,3
94a4357dd,1,1
01e5e057b,1,1
04b5f77c0,1,1
c68936b74,1,3
a7e623e5a,1,3
249af4201,1,3
d3b4f29f8,1,3
f94c2a347,1,2
0c862b8a3,1,2
850632538,1,3
552ac34a1,1,2
0a0ec4977,0,0
0cdb80095,1,3
983879402,1,3
dcd7102d9,1,3
0977caea0,1,1
c1aa11cb5,1,1
36f1dc3b9,1,3
d302ad015,1,3
886e903a4,1,3
da78c5792,1,1
1b3492bde,1,3
e481cf862,1,2
39e9ecb70,1,1
7fab3c124,1,1
ebd3ca9e6,1,1
651d63dd7,1,3
dea01911c,1,2
fe854f6a1,1,3
82dd5838f,1,3
1ff11cef6,1,1
8aa1e5830,1,3
8102d6dc7,1,1
46f656f13,1,3
daeac2b84,1,3
e0781fb0a,1,1
c27f27a68,1,2
d2cd71ec2,1,1
5b0355a1b,1,2
c77a68714,1,3
1d72ec242,1,3
119903786,1,3
92c48ece4,0,0
f5d514b10,1,3
7a860f4b4,1,3
7d11f10b1,1,3
b126131d8,1,3
659dc9159,1,2
fc8388b28,1,1
d3ccb2482,1,1
1f858046c,0,0
51741c1b7,1,2
7942a5180,1,1
988c18c10,1,2
22d9719f8,1,2
9c7917558,1,3
8a9a4edd7,1,2
a89d4e8f3,1,1
c89dcf5ae,1,3
ea6d8cb1d,1,1
4d82fddba,1,1
d25a850ae,1,3
172d395a5,1,2
dfcbce94d,1,1
8581566cb,1,3
460edc419,1,3
d79342c8d,1,3
d5e351a09,1,3
5ce285f99,1,2
324266c95,1,3
a2ac8316b,1,3
c53fb8a18,1,3
660742236,1,3
d03356a0e,1,3
7a84326ff,1,1
b12fb6709,1,3
5f19552c0,1,3
1a6becd27,1,3
619f26bfc,1,3
f06cf606d,1,2
a92c2f233,1,2
a29c12bef,1,3
cae004390,1,3
26901ccb0,1,3
4715f897c,1,3
282678629,1,3
2683c99f1,1,3
6c83d00bf,1,3
f94ea9d92,1,2
a58fef87c,1,1
c251767cf,1,3
b26fcffaf,1,2
50723f2c3,1,1
8a804d93c,1,1
bef935312,1,1
1fbf04fab,1,2
ef1d7c2a1,1,2
7ff817b98,1,1
df1507e61,1,3
58396d68b,1,3
c69bdf768,1,3
902114441,1,2
d40c291a9,1,1
ab8dfa983,1,1
f922ee758,1,2
d7185ffc1,1,3
65afa2be4,1,3
4b949e5c7,1,1
041dd606f,1,3
933b2b3d4,1,3
4f4028c04,1,3
8606e8738,1,2
d2f216860,1,3
906ee1877,1,1
01573c686,1,3
733ccdc63,1,2
ec5aeb98a,1,3
5a567392e,1,3
5347d6835,1,1
0cb52145c,1,3
283ce4b9b,1,3
3d1d0f102,1,3
e6d59d514,1,1
19904f24d,1,3
ce9d5fb9f,1,3
2d9bdbca9,1,2
2ad939a78,1,3
ff065ec7b,1,3
3e768f382,1,3
7e3680561,1,1
6003cc8cf,1,3
e92713811,1,1
ac94029d4,1,1
0f58e5dd5,1,3
079565e72,1,3
4745e5286,1,2
80f1863b8,1,3
b24ac527f,1,2
2d3418da5,1,3
05c46d875,1,2
59b66be84,1,2
bb675d874,1,3
4f402845d,1,3
89788a8fd,1,3
e6aceb97f,1,1
0058586f1,1,3
f53c216e2,1,3
4175a27e1,1,3
fa41fb473,1,3
ca7a148c0,1,1
e2257ac60,0,0
a14caa3ea,1,3
966598774,1,3
4012be917,1,2
fab074a0d,1,1
39b7ed1c3,1,2
8534310cc,1,3
4a6cad15c,1,1
c6da0beba,1,3
43ae30dd8,1,3
015da9e87,1,3
3e5627478,1,2
64c6eb71c,1,3
afb230f5a,1,3
8660ad37b,1,3
9a32cab94,0,0
fded1ee28,1,3
cd2451ab4,1,3
a0fb6cd44,1,3
de993a4c9,1,1
9c64232b3,1,2
58906d012,1,3
492f70d19,1,3
fd32c2466,1,3
c14b2f3da,1,3
f68a56b90,1,3
a98d5b83b,1,3
991b35363,1,3
08f54d056,1,3
ff3d455a0,1,3
17a5487d2,1,3
19745f3dc,1,2
9804a7d82,1,3
afdc5f01d,1,1
ff1613693,1,3
64f41ee68,1,1
403aa5c4b,1,1
ef4dce041,1,3
24fd7c8d8,1,2
5cbe99be7,1,2
6f07e7abf,1,2
be16b20d6,1,3
9b56301b6,1,1
24fc91fae,1,2
ec13e5f25,1,3
324232e54,1,2
f6beefaeb,1,3
bd59fdd99,1,2
a6236b3b8,1,1
17ac391be,1,3
01dac4b22,1,1
ae4ebeb3e,1,3
c3208c19d,1,2
1758efd47,1,3
797725280,1,3
8f26b1b5c,1,3
982564925,1,3
7b01ae317,1,1
45c718348,1,3
a8f735068,1,1
8d51c3200,1,2
86386b0c0,1,3
b9568ee6f,1,1
94918fff6,1,2
ac809f1ba,1,3
61fdcb2ec,1,3
406f92f52,1,3
a55f8d58a,1,1
816005a03,1,1
b6106ecb8,1,2
ab22c3350,0,0
cac68ead1,1,3
9d72113d5,0,0
c8c313331,1,3
7cf995ca4,1,1
ce344f70e,1,2
a7344d7f5,1,3
6b6cdfdfe,1,3
4525391a7,1,3
e09995135,1,3
e3e70d2b0,1,3
78c894840,1,3
bcf546cb8,1,3
b5c553616,1,2
6c3d7237b,1,2
196f95fdb,1,3
2340f8360,1,2
a528683b3,1,3
d5ba03e9a,1,3
229d33382,1,3
664d0bed8,1,3
21655a8bc,1,3
01b26743c,1,3
879ce67b8,1,3
cb278aa01,1,3
e315452b5,1,2
83dff4077,1,3
6d6bb4a66,1,3
805dcae38,1,2
5264f98c4,0,0
c76384236,1,1
b9aead110,1,3
b4226db5f,1,3
b147d1870,1,3
2a19120e7,1,3
a9575b655,1,3
108da3f0d,0,0
951352bea,1,1
93685a66f,1,3
7d18ee078,1,2
a1188fdb7,1,1
68df0b84c,1,3
8d7c78428,1,2
4194f0f66,1,1
94d930dae,1,1
85fd5df90,1,2
4c9e42452,1,2
53abbdf1d,1,2
d37de633e,1,1
a5f08e991,1,1
92f84c5b7,1,3
480f33a74,1,3
fe38b7b23,1,3
