PetID,image_embedding_available,image_embedding_count,image_embedding_primary_available
79d32926c,1,3,1
6029bf590,1,3,1
df76ee4c1,1,3,1
df6f884c0,1,3,1
78ad8f1a2,1,3,1
311e28b8b,1,3,1
9b9e24b37,1,1,1
c3ae3e118,1,3,1
9866d1bd1,1,3,1
9193e335e,1,1,1
78c217b2a,1,3,1
cd617c72c,1,3,1
3089a5bd8,1,2,1
cb5597fb1,1,2,1
1a3a45096,1,2,1
382e4bddd,1,3,1
944db63df,1,1,1
1d03b6d7c,1,1,1
7cbad35f9,1,3,1
6e6d8b614,1,3,1
e3a5332ce,1,3,1
e5e083218,1,2,1
b75594e30,1,3,1
2cdb96709,1,3,1
0bd2d5882,1,1,1
ea319fdec,1,3,1
300337abe,1,3,1
90a967a14,1,3,1
76358e754,1,3,1
df8ad80b3,1,3,1
8dd958339,1,3,1
796382bf4,1,3,1
81a176a02,1,2,1
e93afb8ff,1,3,1
67e7da152,1,3,1
d721ed589,1,3,1
6f2721c52,1,3,1
1a018ef15,1,3,1
8c4c4bc6e,1,1,1
1bb0600a7,1,3,1
e04df6caf,1,3,1
62d6817ab,0,0,0
faf6a8cd0,1,3,1
86d203b94,1,3,1
093a35049,1,3,1
2e6fc0342,1,2,1
f849d1829,1,1,1
32918fcdf,1,1,1
a2edd6e44,1,2,1
44b6a5b46,1,3,1
abdeff83f,1,2,1
f2a6e7dac,1,3,1
8311f29c4,1,1,1
b1da9f428,1,2,1
f54bef6d6,1,3,1
b12bdec95,1,3,1
69c8c9463,1,2,1
aefafcc66,1,3,1
8eb134074,1,3,1
8910f2f5e,1,3,1
45bf47f58,1,3,1
190eba3c6,1,3,1
228d72748,1,3,1
e21d09b79,1,2,1
833c51fd2,1,3,1
38e12233c,1,2,1
4d6a996c1,1,3,1
52238d3bf,1,3,1
2e1e8bbe3,1,1,1
e99c4a55d,1,1,1
bd870f5b1,1,1,1
727a1c793,1,3,1
24afd5f54,1,1,1
abe8790ba,1,3,1
d2d9924f0,1,3,1
162e06c01,1,1,1
29900d942,1,2,1
018cb4eaf,1,1,1
5419155f2,1,3,1
48f5de7e9,1,3,1
cad1a9f54,1,1,1
952501bdb,1,3,1
798f4a1e4,1,3,1
98c17f102,1,3,1
4a67bf90d,1,3,1
e152df77a,1,3,1
26627b528,1,2,1
fea00b643,1,1,1
dde8ffd00,1,1,1
2c15f3086,1,3,1
8a1b27ab1,1,3,1
a0bdb767f,1,2,1
46b603304,1,3,1
6b820b13d,0,0,0
ced0659f2,1,2,1
bea0802eb,1,2,1
cd7ee75c5,1,3,1
066521b34,1,3,1
bd37ccdd5,1,3,1
35f8b4bff,1,3,1
5b56430cd,1,1,1
1d6944a82,1,3,1
36ab1bdc9,1,3,1
d6ad64584,1,3,1
7314cb848,1,1,1
492fe3371,1,3,1
4e4ba4429,1,3,1
bdd606969,1,3,1
d111847a0,1,3,1
ab2bb4a0c,1,3,1
c9151664a,1,3,1
9e25c09b2,1,2,1
eabef1496,0,0,0
ff832cb7e,1,3,1
c29fca356,1,3,1
3de6bc035,1,3,1
854319675,1,3,1
51df78553,1,3,1
fb8efea32,1,2,1
dabe9ac5c,1,3,1
235572f38,1,1,1
40b53f6c2,1,2,1
972fba985,1,2,1
2c07c1abf,1,3,1
0f796d3f9,1,3,1
9951b9762,1,3,1
b96b7da59,1,3,1
71d834666,1,3,1
1a4464471,1,3,1
19d7de899,1,1,1
eb42f77fd,1,3,1
ab09748d1,1,3,1
98e211da3,1,3,1
d4aa3713a,1,3,1
32aa78316,1,3,1
6366b7f4a,1,1,1
c0771fde0,1,2,1
009239f92,1,3,1
b2056e185,1,3,1
4f678d1cf,1,1,1
b7d753c5a,1,2,1
2e85b81d7,1,3,1
400e57095,1,3,1
74088eee1,1,3,1
d6a2a2e37,0,0,0
4463622c8,1,3,1
848c1d759,1,1,1
6d4bdde4c,1,3,1
ebba4f83b,1,1,1
91d7bd3d7,1,2,1
4c1981df1,1,1,1
378406cf4,1,1,1
aecba8ecd,1,2,1
c9a00b80f,1,2,1
2398599fc,1,1,1
27e458086,1,3,1
7439df9c4,1,2,1
1d777bbcd,1,3,1
5e6c38ddf,1,2,1
8e77a97ac,1,1,1
6aeef2649,1,2,1
c9ff29578,1,3,1
ee590e762,1,1,1
6679c179c,1,3,1
2614882d1,1,3,1
fd2f64ea7,1,3,1
96e1f20e7,1,3,1
15a491e20,1,3,1
fe3a83fe5,1,3,1
e0dbd7901,1,3,1
ba7adcbe5,1,3,1
c93e37265,1,1,1
885b7eb9b,1,3,1
577de26db,1,1,1
4225add43,1,3,1
1076dcc35,1,3,1
29bf0cb2c,1,1,1
6984c8d7e,0,0,0
5980b0699,1,3,1
d30087066,1,2,1
4335b2207,1,2,1
d73b2a4c6,1,3,1
63ddd39f4,1,3,1
dc20a0cea,1,1,1
db24c8108,1,3,1
2c007007f,1,3,1
429296d6e,1,3,1
14c6c68e2,1,3,1
6593bd2a2,1,3,1
e8ec1a562,1,1,1
ef73ab8c6,1,1,1
afaadb62f,1,3,1
ca39f5e93,1,1,1
a27b7e4b1,1,3,1
1ec7dc903,1,2,1
a2037a7b0,1,1,1
227580301,1,2,1
f95b39c6f,1,3,1
3e0ae8fb1,1,1,1
ff10041de,1,3,1
a7eb03730,1,3,1
8c89e09ae,1,1,1
f1cc9dd25,1,3,1
504ce7187,1,1,1
fc43fbfe4,1,3,1
385028a00,1,3,1
8bcb0a0e6,1,1,1
07b994326,1,3,1
0c3ce1826,1,3,1
bc14f3a48,1,3,1
d09752d1d,1,3,1
e92ed29c2,1,3,1
a655655d4,1,1,1
8140d2734,1,1,1
25c1c662b,1,1,1
6f63c5c04,0,0,0
ff96988fc,1,1,1
5112569f6,1,3,1
5df70cb5a,1,3,1
e45ec98a4,1,3,1
0fe58286d,1,3,1
c2f9689c2,0,0,0
ec138f2a8,1,3,1
0e49c7f19,1,3,1
bfbaff540,1,1,1
f47fc05a6,1,1,1
a3aaac2de,1,3,1
62e2e9071,1,3,1
1f2c63312,1,2,1
00648f96f,1,2,1
f70a1bf5d,1,3,1
6eb8a8e8e,0,0,0
a9bcc4196,1,3,1
cfe4df8c6,0,0,0
b16afc5dc,1,3,1
da5295aaf,1,2,1
afec4c35e,1,2,1
73066f6ff,1,2,1
6af981c61,1,3,1
5685ae208,1,1,1
edd61c330,1,3,1
85ca390a0,1,2,1
06dd351e6,1,3,1
f60ee7233,1,1,1
f67dcb4b3,1,3,1
140ef35de,1,1,1
c5f20f40f,1,3,1
7f7e9db52,1,3,1
28ec2de89,1,3,1
4f35cb8e6,1,1,1
721017d68,1,3,1
d50b449f0,1,1,1
5d2f7761c,1,1,1
cf795bb00,1,3,1
3141b7931,1,3,1
896bb46bd,1,3,1
e46fa829b,1,3,1
bc526d236,1,2,1
f6c91bc20,1,2,1
c0bc43dd6,1,1,1
85094deda,1,3,1
edef78673,1,1,1
3bab1eacd,1,3,1
95a89f5f2,1,3,1
61dc8345a,1,3,1
bde802b84,1,3,1
125522846,1,3,1
4a1702099,1,3,1
29aa0b74b,1,3,1
eea15297e,1,1,1
b421d0d48,1,3,1
e1f08c5b2,1,2,1
611970ebc,1,1,1
9ebf6e448,1,3,1
b3c62d7f8,1,3,1
db03ddc32,1,3,1
e25112cac,1,3,1
29466dcf4,1,3,1
5bc5b43ae,1,3,1
1f96eae14,1,1,1
4f04b1556,1,3,1
6348b55cb,1,1,1
37204e0c1,1,1,1
f5257c5e4,1,2,1
71f245b82,1,1,1
7d7a39d71,1,3,1
245434d5d,1,1,1
c70a3fcc5,1,1,1
ae38b9254,1,1,1
dbc39e84b,1,1,1
a43071ff0,1,3,1
f0057428e,1,2,1
3afe6f1fc,1,3,1
cf49e1549,1,3,1
70be9c861,1,3,1
597c27524,1,1,1
0b817da84,1,1,1
2931d3eac,1,3,1
f77452d59,1,3,1
2f72b9f33,1,3,1
a662626a6,1,3,1
33ddc2011,1,1,1
e21ecf520,1,3,1
077001793,1,1,1
689e4e3bf,1,1,1
310ea711c,1,3,1
1f949d065,1,3,1
1dcb1fe2f,1,3,1
ad90d4962,1,3,1
de67abe0b,1,3,1
d97d4b420,1,3,1
9b251f717,1,3,1
c49629a90,1,3,1
bda912e4e,1,1,1
ee5ceb065,1,3,1
2430b50b4,1,2,1
85114144b,1,3,1
b03c17502,1,1,1
7931ba838,1,3,1
a710da2ab,1,1,1
289112dd5,1,3,1
d31b3f33b,1,3,1
f9715a897,1,3,1
a1d8d917c,1,1,1
f90f6ca1a,1,1,1
55e32b4b7,1,2,1
27a8bdbf8,1,1,1
f0ee32b27,1,2,1
bf5700a80,1,3,1
803594e09,1,1,1
591f1d67c,1,1,1
b1e590596,1,2,1
4544aecf7,1,1,1
16472756f,1,2,1
4ed26a84a,1,3,1
de35c9f48,1,3,1
66f6cd1cb,1,3,1
c54b26d73,1,2,1
d11425b98,1,3,1
b7df87757,1,3,1
7ed1216f9,1,3,1
ea303d329,1,3,1
fe3d0c6e4,1,3,1
9e165fb1c,1,1,1
0c2e0fc7d,1,3,1
51c99e8fb,1,1,1
a8b9d57b4,1,3,1
d5176f7eb,1,3,1
4ea7c5d48,1,1,1
70aa95825,1,3,1
2f0e90bdd,1,3,1
2f0805ceb,1,2,1
f024e91b9,1,2,1
615af86e9,0,0,0
0adfa8a60,1,1,1
19e701fea,1,3,1
c842fa148,1,3,1
25f6db0fd,1,1,1
be0888771,1,3,1
c23b2926e,1,3,1
76a063a20,1,3,1
97bb6502c,1,3,1
31b3d9b10,1,3,1
6a8d98847,1,3,1
a5bed2b62,1,2,1
c4835ee5c,1,3,1
8167f58bb,1,1,1
04e829d49,1,1,1
37fb97f8b,1,3,1
92df22369,1,3,1
c04cf0018,1,2,1
86f7b4013,1,3,1
0a53af472,1,3,1
2de32b48a,1,2,1
cd5a7effb,1,2,1
a2a899dab,1,3,1
2fcdfb0e1,1,2,1
ea433c341,1,2,1
78f87a45d,1,3,1
1b71de34e,1,3,1
5a7207717,1,3,1
fc8220250,1,1,1
1ca9db40b,1,1,1
7f51a7e88,1,3,1
b593502c5,1,1,1
9f02a1c14,1,1,1
183eb3fe5,1,3,1
c4e0d125b,1,1,1
ea7ec0562,1,3,1
eb900ff8a,1,3,1
cf51903db,1,3,1
37438ea50,1,1,1
fb24264ea,1,1,1
7faf2e49d,1,3,1
21b90ff68,1,2,1
3622c0bcf,1,2,1
2c1c1b557,1,2,1
b7d23de06,1,3,1
f923ff77e,1,1,1
d473d632a,1,3,1
2ee5073bc,1,3,1
30e900b4a,1,3,1
3397adec3,1,3,1
86f40e2b4,1,1,1
924cc5438,1,3,1
6f3e4618d,1,3,1
84f065b56,1,3,1
467aed7e3,1,3,1
e71c9d710,1,3,1
733f9942b,1,3,1
0a9f9f178,1,3,1
283424d80,1,2,1
8fa2d16db,1,1,1
8bcdd9bef,1,3,1
4dc36183c,1,3,1
b13247816,1,3,1
6ea58b8ac,1,3,1
bedd7f1e7,1,3,1
b551658f4,1,3,1
6c7efd1a5,1,3,1
b2c120250,1,3,1
1696155ce,1,3,1
0aba238d7,1,3,1
df874dd59,1,2,1
451bf38f1,1,3,1
369dc90b6,1,3,1
d418ea0ad,1,3,1
e61aceb9e,1,3,1
2b1f83255,1,2,1
12d48709c,1,3,1
49113adb2,1,3,1
75310196e,1,2,1
f680cd37a,1,3,1
460426eb4,1,3,1
db3f7a11d,1,3,1
93d842736,1,3,1
9c95b7659,1,3,1
c552e255a,1,3,1
f4f5588c6,1,3,1
9af15c8f1,1,3,1
525b3147f,1,3,1
390689a38,1,1,1
d7a050445,1,2,1
b7da4e981,1,3,1
19caeb6b5,1,3,1
c919eb44b,1,3,1
60f317698,1,1,1
6808adf0a,1,1,1
6d1e4b433,1,3,1
04a6267e4,1,2,1
060b52c3b,1,3,1
d919bd302,1,2,1
96ba0193d,1,1,1
e2b5913e7,1,3,1
6a8ce175d,1,3,1
8dccbb182,1,1,1
6e4724604,1,1,1
e723eee29,1,3,1
e19ee42ce,1,3,1
86c412966,1,2,1
72b0f5c4d,1,1,1
a4385e043,1,1,1
e58eb3249,1,3,1
c6c8c73e5,1,3,1
c78cea205,1,3,1
dfff88c90,1,1,1
fd67a3f2c,1,3,1
3625dd7cf,1,3,1
dcf2641f2,1,3,1
10a3c8b71,1,3,1
e910d17de,1,3,1
71eb4e3d5,1,3,1
e1c40a1eb,1,3,1
c8779a4a1,1,3,1
c90558513,1,2,1
6da65afb8,1,3,1
b4475834d,1,3,1
5fc71c87e,1,2,1
3c0ca0676,1,3,1
58c5f739c,1,1,1
505ef85e6,1,3,1
204ca9f14,1,1,1
6a48f776b,1,3,1
6bf7eec1e,1,3,1
54224dada,1,3,1
25b3328fd,1,3,1
818cf6f02,1,3,1
35b51bb28,1,1,1
72acdecb7,1,2,1
c05a9c0c8,1,1,1
618ca94ad,1,1,1
469aab50e,1,3,1
0ce80622f,1,1,1
9c76163ca,1,1,1
9668972cc,1,3,1
13c4c2d4c,0,0,0
8e372fc09,1,1,1
a9e96f77b,1,3,1
8ff66c239,1,3,1
19bdaed52,1,2,1
0658597c9,1,3,1
3e373923e,1,3,1
f376f922e,1,3,1
b8dd18a5a,1,3,1
da8859f46,1,1,1
f15d587a7,1,3,1
e436c1fad,1,3,1
ce2004c9e,1,3,1
5f2623cb9,1,2,1
92bf4bb1a,1,1,1
f77a10b5f,1,3,1
8a99dadaf,1,3,1
57d8f9bdb,1,3,1
bee25f46d,1,3,1
30ca259ed,1,3,1
dcefbb974,1,2,1
da56f7030,1,3,1
1b4690d1f,1,3,1
51d3a70bf,1,2,1
5e08b9ce5,1,3,1
85d78c2c2,1,3,1
a1c1dbf8a,1,3,1
c924a03e8,1,3,1
c1a3e3aa1,1,1,1
3595648ea,1,3,1
1667eb8a4,1,2,1
dcdefed1a,1,1,1
894da0f10,1,3,1
760c7d8ac,1,3,1
fd9375e71,1,3,1
48333a921,1,3,1
f068b8fdd,1,2,1
24993107f,1,3,1
7e29d5a9d,1,1,1
12e747332,1,3,1
ea1736eec,1,3,1
1555b08c9,1,3,1
7e681c7eb,1,3,1
deda21b9a,1,3,1
81d38d5ec,1,3,1
21c163648,1,1,1
f6ae0d580,1,1,1
792b0924e,1,3,1
15a206d0d,1,2,1
1bd13d3e5,1,2,1
14efbbb85,1,1,1
44817c8f4,1,3,1
2260ef0a0,1,3,1
8867ee30a,1,3,1
41bc94422,1,1,1
af86d93ba,1,2,1
5d5e7a3a3,1,3,1
24ee3b57d,1,3,1
d1a67cee6,1,3,1
943bcd4db,1,3,1
352522dbd,1,3,1
2e4eb9198,1,3,1
0e4ef28c9,1,1,1
df926a23d,1,3,1
c06b6d8bf,1,1,1
881d46cc0,1,3,1
1fe561ed9,1,3,1
d3411347b,1,3,1
cfd819dd9,1,3,1
1a2f33fec,1,1,1
8e3fba2c2,1,1,1
13bbf723c,1,3,1
44c8447f9,1,3,1
1d86e9d9d,1,3,1
1a085d132,1,1,1
1a3da2ae5,1,3,1
a483f0d49,1,3,1
f9b0d3370,1,1,1
b114199dd,1,3,1
f45851036,1,3,1
196504d88,1,3,1
a89bfa0aa,1,3,1
1c2f669f2,1,3,1
f8654865f,1,3,1
52e6abd35,0,0,0
092e6a628,1,3,1
efc55563a,1,3,1
cc463360a,1,3,1
2469e58fd,1,3,1
c1f738966,1,3,1
42444811d,1,3,1
e301ab49c,1,3,1
fc9773fa5,1,3,1
89fd79488,1,1,1
c8e776446,1,3,1
988f48ca6,1,3,1
bcd6d7e62,1,3,1
b12b6dc93,1,1,1
ba6ea2d18,1,2,1
325a6a746,1,3,1
31da37bc0,1,3,1
80524f9cd,1,1,1
40d175d61,1,2,1
65b46ef09,1,3,1
35a6a9ef4,0,0,0
d0b9282c8,1,3,1
9fce612cf,1,3,1
67825bf81,1,2,1
2b31f1be3,1,3,1
70fb603fd,1,2,1
49c8a0216,1,1,1
662af5b80,1,1,1
f96ccddd5,1,3,1
c87b301c0,1,3,1
a3d4585c2,1,2,1
8c006c8ab,1,3,1
7ba2a5c50,1,2,1
26fdc2915,0,0,0
25dc712af,1,3,1
8b1be44c6,1,3,1
ae0076e01,1,3,1
670535e94,1,3,1
029e79030,1,2,1
919768bb5,1,2,1
6b685abae,1,3,1
49360414f,1,3,1
ca3312b77,1,1,1
a84afa62b,1,1,1
859426703,1,2,1
a428c4daf,1,3,1
2e9a64836,1,2,1
5c4742e35,1,3,1
e064d3504,1,3,1
da80c8aa2,1,3,1
870fc2931,1,1,1
99eb49749,0,0,0
50e061767,1,3,1
797bcabfd,1,2,1
57f8d18fc,1,2,1
79fd13ffd,1,1,1
f653550ac,1,1,1
241b90aaa,1,3,1
b0b33bec3,1,3,1
c68f66799,1,3,1
22adf3b63,1,3,1
00c71a320,1,2,1
0c3f6001a,1,3,1
1238ed024,1,3,1
2e392586a,1,3,1
ee7c25387,1,3,1
fc580a6eb,0,0,0
92db7f14c,1,3,1
35ec69571,1,3,1
c7ef9e0bf,1,3,1
8c5bf2766,1,3,1
11b9089f7,1,3,1
4cfee2fbe,1,3,1
e8b34f964,1,3,1
a143b5edf,1,2,1
9b95ec85b,1,2,1
9ef11ed6e,1,1,1
3a7bcfea4,1,3,1
5fcb3804f,1,1,1
0e73648e8,1,1,1
d67c5c6cf,1,1,1
68f3cfdcb,1,3,1
02cd64831,1,1,1
37ed9080d,1,1,1
7a9ca7419,1,3,1
022b37ea0,1,3,1
73a3a3b24,1,3,1
edf80e3cc,1,1,1
e486185f9,1,3,1
9012ebabb,1,2,1
b663299dc,1,1,1
7d1d0d496,1,3,1
eb939ea9e,1,3,1
44229bb72,0,0,0
45c2eb379,1,2,1
b94ddd6a9,1,3,1
e204110aa,1,3,1
3dc8f1328,1,1,1
b4570b618,1,3,1
69e10dd04,1,2,1
35a730b12,1,3,1
e5d43f373,1,1,1
123f15578,1,1,1
1a952e440,1,1,1
fd2cc8576,1,1,1
92189aa31,1,1,1
3118bb24c,1,3,1
b3185d954,1,3,1
d8d840693,1,3,1
ae0bc846b,1,3,1
3d7275647,1,2,1
f22f3578c,1,3,1
da6950564,1,3,1
567b92b70,1,1,1
3cfec8730,1,3,1
9c3f9ca37,1,2,1
143760a33,1,1,1
b62618f55,1,3,1
e42fd0fed,1,3,1
7d7e57f81,1,2,1
7c37095b6,1,3,1
f8213a645,1,2,1
66b978701,1,1,1
e30182214,1,3,1
3d939327d,1,2,1
e030b331f,1,3,1
d0c81c563,1,3,1
92dcf8a4d,1,3,1
6627a8ab8,1,2,1
6d154eccb,1,3,1
62887c0ea,1,3,1
e3d10f7cc,1,1,1
0ffe99b25,1,3,1
074042a24,1,3,1
c161afd26,1,3,1
5bc5e3faa,1,1,1
89a396d79,1,2,1
fc32f63d1,1,3,1
b607db8c0,1,3,1
bb74d75c2,1,1,1
3ecdd4122,1,3,1
16fb340bf,1,3,1
c37774c72,1,2,1
91f5bb21f,1,1,1
6c3222742,1,3,1
f319a49de,1,3,1
ea65fe96c,1,1,1
199f37bc2,1,3,1
fe5bc83d2,1,3,1
aab56f3ff,1,3,1
adff46aad,1,2,1
9a1502f80,1,1,1
6ea2ddaf2,1,2,1
b53990a1d,1,1,1
e914bdd82,1,3,1
31893804f,1,1,1
7addf37de,1,3,1
18f45d2ad,1,3,1
bbd225f09,1,1,1
8ba1566de,1,1,1
d07d9ab13,1,1,1
c36943627,1,3,1
df7aa79a4,1,3,1
46518b224,1,2,1
c226ecabd,1,1,1
37bbc6060,1,3,1
a4652e4fe,1,1,1
10022add6,1,3,1
541904323,1,2,1
144ad89a5,1,3,1
d06076338,1,3,1
668e0428c,1,3,1
9c91ae76a,1,3,1
a427984f4,1,2,1
306c74aa9,1,1,1
4cb849b69,1,3,1
3ab64c5a4,1,3,1
48f20f515,1,3,1
acf333094,1,1,1
a7fd7a703,1,3,1
d2b59ecaa,1,2,1
904b74dde,1,1,1
c8f5f9120,1,1,1
515d9508a,1,1,1
d2d37c3c3,1,2,1
a7a28b4f4,1,2,1
9aa2d99f5,1,3,1
ad463dd0a,1,3,1
86bf33207,1,2,1
65e65ba4b,1,3,1
adc7713b1,0,0,0
5902c3051,1,3,1
3653c9384,1,3,1
3a7d3c17e,1,3,1
a8da358d1,1,3,1
829ea64cc,1,3,1
9b2d6b1f3,1,2,1
54b0c0564,1,2,1
6f28d2ab3,1,3,1
29e6c171d,1,1,1
51f1d14b6,1,3,1
2db964259,1,1,1
767b3b7d0,0,0,0
380deeb29,1,2,1
ae0a993ac,1,2,1
fdfa41872,1,1,1
c98188040,1,1,1
bca8b44ae,1,3,1
236824e39,1,3,1
210c4a637,1,3,1
3e2c46391,1,3,1
2831bd2b0,1,3,1
e76b8eeb2,1,3,1
183c947eb,1,3,1
9f3e23878,1,3,1
a01a10c4b,1,3,1
be8901107,1,1,1
478312b59,1,2,1
9e4e77074,1,3,1
7f5e7cf4a,1,3,1
f54941314,1,3,1
0e0d0a9af,1,1,1
fc037ca46,1,2,1
1a0180eb9,0,0,0
037464956,1,3,1
238c76ea1,1,3,1
6cb63297c,1,3,1
229beedff,1,2,1
70335663e,0,0,0
f3207cde7,1,3,1
b617ce1ce,1,3,1
4d75e5771,1,3,1
36b57b1ee,1,3,1
ef86c51b2,1,1,1
5b539effd,1,2,1
d8f35138d,1,2,1
b3f69b209,1,1,1
a1fb1b5bb,1,3,1
90caf70eb,1,3,1
07417927d,1,2,1
c219bf074,1,1,1
5dace0494,1,3,1
58ef3eec9,1,1,1
e5d3151bc,1,3,1
1448e3b1a,1,3,1
919a7dd34,1,1,1
80034deb8,1,2,1
6dac8ec35,1,1,1
fe2d576c2,1,1,1
69f9ebfbc,1,3,1
41b98eea2,1,1,1
91e1bffc5,1,2,1
8f34b67ca,1,2,1
c458c51c0,1,3,1
6268d4d68,1,3,1
a4ade8bb2,1,1,1
bb1775dbe,1,1,1
8b8c686ec,1,3,1
858854bb5,1,3,1
cf6995fef,1,1,1
0d440b00e,1,2,1
d1878035a,1,3,1
9676b5e36,1,1,1
b86b0db65,1,3,1
7448f3165,1,3,1
355756bdc,1,3,1
b8e7085dc,1,2,1
948f580dd,1,3,1
05bde54cc,1,3,1
7e48ad81b,1,3,1
a79983c71,1,3,1
62583aec1,1,3,1
aac1167f3,1,3,1
7b49d0924,1,3,1
4a9d058f6,1,3,1
de41ebc79,1,3,1
088216e81,1,3,1
1f4378ff6,1,3,1
1663d062c,1,3,1
78a8e1b01,1,3,1
631fa08ed,1,3,1
a8e5ae23a,1,3,1
ada44e887,1,3,1
8378c8af1,1,3,1
71e5aca0a,1,1,1
f57a5c0ea,1,3,1
ff6118cc2,1,3,1
a124a31ee,1,2,1
1e115d8ff,1,3,1
5f235ec16,1,1,1
554965e66,1,3,1
f33f3512e,1,2,1
43cf0f713,1,1,1
2b38b60d2,1,2,1
408d4d8e0,1,2,1
dd5f7e678,1,3,1
cc38b3b63,1,3,1
f4821de20,1,2,1
dc1d76def,1,3,1
c66946e39,1,3,1
fff4a6420,1,3,1
f5170bc70,1,2,1
513836f07,1,2,1
e6dff6d40,1,3,1
c32eb7405,1,3,1
ce50f376f,1,3,1
c44a94d4b,1,3,1
09e9110e2,1,3,1
bbfc8a037,1,3,1
42fc9a244,1,3,1
310b5199f,1,2,1
d452218f1,1,3,1
21ae91701,1,3,1
fbb3db415,1,3,1
47fd4a840,1,3,1
d6e372a1d,1,1,1
cbdeed3f9,1,1,1
df8425410,1,1,1
ec53a8725,1,3,1
0a14ac037,1,3,1
9c1cbec2f,1,3,1
24d3b54ec,1,2,1
43156136a,1,3,1
e103f7612,1,3,1
95e206d02,1,1,1
8ff0818d5,1,3,1
59047a5a1,1,3,1
dd2452dfa,1,3,1
c86c76857,1,3,1
a7be93837,1,1,1
9223ae4c4,1,3,1
de12dc945,1,2,1
6a3ff7445,1,3,1
1a8fd6707,1,3,1
5783d40a2,1,3,1
b5ff2b987,1,3,1
bdbe9a6e3,1,3,1
4f6c8d13e,1,3,1
c135e081f,1,3,1
1dff1959b,1,3,1
d1da78c20,1,3,1
35fdb89c9,1,2,1
bc9c5a76d,1,3,1
4e8daf8fd,1,2,1
7d6847fba,1,1,1
5a5ec1a49,1,1,1
483f1aae8,1,1,1
2ff9e9534,1,3,1
af862a239,1,2,1
896e733b5,1,3,1
f67d78df8,1,1,1
90f1b0525,1,2,1
38f06e4fe,1,3,1
c42cf01ba,1,3,1
9b4dad348,1,3,1
8ab53c55c,1,2,1
28d20bc71,1,3,1
784d3319e,1,3,1
8d6208f11,1,2,1
da8326fa5,1,2,1
89dd8e9e9,1,3,1
2b980afbc,1,1,1
f1b5c8b92,1,3,1
24731a12c,1,2,1
c01daffcc,1,2,1
ab385bfae,1,3,1
04f7eafde,1,3,1
f10390965,1,3,1
45bec784b,1,3,1
8fc22fd2c,1,3,1
fe83618e5,1,3,1
c05b7439a,1,3,1
27e6b452b,1,3,1
a5746676d,1,3,1
53ac79c6c,1,2,1
0f0219fd7,1,3,1
11b20ee8f,1,3,1
8a7fcc8cd,1,3,1
6868acfce,1,3,1
12a55ba5e,1,3,1
66832a1e1,1,3,1
94563fe71,1,3,1
460ac160c,1,3,1
339a623c4,1,3,1
0073c33d0,1,1,1
3f222f11f,1,1,1
350a14e36,1,3,1
cef0e42a5,1,1,1
34fcc459a,1,3,1
9d3d3b938,1,2,1
e4deffd71,1,3,1
59d95faef,1,1,1
4b2150d3a,1,1,1
605fe21a1,1,3,1
3be9dc4cd,1,3,1
20ba919c6,1,3,1
79075eca4,1,2,1
3101ea018,1,3,1
412b8d565,1,3,1
cc0f5d3ba,1,3,1
db33da35e,1,3,1
b25ad3ff0,1,1,1
532cac389,1,3,1
63dad490d,1,3,1
47ad34749,1,3,1
4e1034525,1,3,1
4009f9200,1,3,1
f44a6cdaf,1,3,1
5601bd45c,1,3,1
f497b28cf,1,3,1
0e2bf402c,1,3,1
7964fc4ad,1,3,1
6c196faec,1,3,1
69834808b,1,3,1
8054aad26,1,3,1
a111adc75,1,3,1
dc3ebf72a,1,3,1
5c5f306fa,1,3,1
60bbc32b6,1,3,1
6831a72fd,1,2,1
c863daf49,1,3,1
cb15b5fb8,1,3,1
67d853896,1,1,1
b3b6d78f5,1,2,1
1bf044649,1,1,1
35cc85250,1,1,1
2959602fc,1,2,1
f0b2787f5,1,2,1
119835ef9,1,3,1
bec49d8b7,1,1,1
873996ad0,1,3,1
ae58f28bc,1,1,1
cec78d912,1,3,1
fd9a060d7,1,3,1
96703e01d,1,3,1
1123cd69d,1,1,1
680e24130,1,3,1
01d0a7f3f,1,3,1
bf5c5cded,1,3,1
ecad98f44,1,1,1
6c551fd9b,1,1,1
5bee46079,1,3,1
d270b074e,1,1,1
83ea92fcc,1,2,1
2dd31e8ff,1,3,1
5b72e14bf,1,3,1
86c08e68b,1,3,1
5bfb8da14,1,3,1
869a1634e,1,3,1
f61c4cead,1,1,1
fe5dc391c,1,2,1
c1816081f,1,1,1
98caf2809,1,3,1
3316a5619,1,1,1
7d73574ed,1,3,1
7c787403c,1,2,1
484af2d62,1,3,1
a2b2f53be,1,3,1
a6e37f91b,1,3,1
b02fcb74b,1,3,1
9a2b50582,1,1,1
497312a16,1,3,1
66f430d36,1,2,1
b84ad40b4,1,3,1
9eb70b7c4,1,3,1
1c67c5f4c,1,2,1
c4ea89ddb,1,1,1
718a5d950,1,2,1
11a3055b7,1,3,1
472abccfb,1,3,1
50eddd1bb,1,3,1
ac6089da8,1,2,1
5be134946,0,0,0
11c222a3c,1,1,1
b630ac493,1,2,1
8693c4e7f,1,2,1
9be11ef9b,1,1,1
828ac8371,1,2,1
474e70ba1,1,1,1
8d862cd26,1,2,1
6502dbe72,1,3,1
69a7461c2,1,3,1
de9e02d44,1,2,1
8e6e9b877,1,3,1
7169c3e3a,1,2,1
069fc79d6,1,3,1
