Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed,name_available,description_available,name_char_count,description_char_count,description_word_count,sentiment_available,sentiment_score,sentiment_magnitude,sentiment_sentence_count,sentiment_token_count,sentiment_entity_count,metadata_available,metadata_image_count,vision_labels_per_image_mean,vision_label_score_mean,vision_label_score_max,vision_unique_label_count,vision_colors_per_image_mean,vision_crop_hints_per_image_mean,image_pixels_available,image_pixels_count,image_width_mean,image_width_max,image_height_mean,image_height_max,image_aspect_ratio_mean,image_aspect_ratio_max,image_resolution_pixels_mean,image_resolution_pixels_max,image_brightness_mean,image_brightness_max,image_contrast_mean,image_contrast_max,image_colorfulness_mean,image_colorfulness_max,image_edge_variance_mean,image_edge_variance_max,image_aspect_ratio_sd
1,Boy,12,307,0,1,5,0,0,2,2,1,1,2,1,1,0,41326,6757d0b9d5b72d8b78c20e355c7fe62c,0,-playful -energetic dog -friendly and easily attached to owners -good to be guard and sports companion,4e3640544,1.0,3,1,1,3,102,16,1,0.9,0.9,1.0,0.0,3.0,1,1.0,10.0,0.756605864,0.9725852,10.0,10.0,1.0,1,1.0,127.0,127.0,225.0,225.0,0.5644444444444444,0.5644444444444444,28575.0,28575.0,139.91176,139.91176,46.27671,46.27671,19.327710020532688,19.327710020532688,2589.1711,2589.1711,0.0
2,Angel,2,265,266,2,7,0,0,2,2,2,1,2,1,1,0,41326,3608ac1e44811d7ccba91924b68c8cf5,0,"We temporarily fostered Angel's mother and her three kittens after birth. Angel is born on the 11 March . She is 9 weeks old now. We are looking for a home for Angel. We are looking for working Malaysians or Malaysian families to adopt her. Angel was rather timid and shy when she was a younger kitten but we've seen her blossom in the last few weeks. She is really loving towards her siblings. Note : We put her up for adoption earlier but when the potential adopter failed to turn up, we decided to wait until she is at least two months old and emotionally more ready before putting up for adoption. Please Whatsapp me if you are interested. It is easier for me to keep track of the potential adopter via Whatsapp. I apologise if some of you have contacted me before and I was unable to get back to you. Sometimes it takes more than a week before potential adopters failed to turn up and I would have lost the contacts by then.",ace21b6b1,13.0,3,1,1,5,929,176,1,0.0,3.7,12.0,0.0,20.0,1,13.0,10.0,0.8649482573076923,0.994495,21.0,10.0,1.0,1,13.0,640.0,640.0,442.6923076923077,478.0,1.4496238379906674,1.4988290398126465,283323.07692307694,305920.0,93.827675,162.18935,60.93229,88.02322,56.0662457065763,97.38975399619645,1046.1575,1784.4486,0.07380780273296915
2,"Drax Aka Fatso, Quill & Rocket",1,266,0,3,1,2,7,1,1,2,2,2,1,3,0,41326,dc161f335e8afdc4b7db7a0d1006450a,0,"3 kittens for adoption, DOB 7 Jun , litter trained & defleas.. very playfull, funny & adorable",8ee223a17,1.0,2,1,1,30,94,14,1,0.8,0.8,1.0,0.0,3.0,1,1.0,10.0,0.809199291,0.9881598,10.0,10.0,1.0,1,1.0,640.0,640.0,640.0,640.0,1.0,1.0,409600.0,409600.0,109.98812,109.98812,68.48684,68.48684,39.45992037018054,39.45992037018054,8243.68,8243.68,0.0
2,Novy,24,292,285,2,7,0,0,2,3,3,3,3,2,6,0,41326,813db17af7694027ab11db3245900c99,0,she is tame siamese persian. she loves to be patted. blue eyed cat. she loves to sleep. she recently got her back leg scratched somewhere.,9a38d4275,1.0,1,1,1,4,138,25,1,0.1,2.6,5.0,0.0,4.0,1,1.0,10.0,0.8258034479999999,0.9949487,10.0,10.0,1.0,1,1.0,400.0,400.0,267.0,267.0,1.4981273408239701,1.4981273408239701,106800.0,106800.0,147.36302,147.36302,53.47969,53.47969,19.790228408312068,19.790228408312068,2068.8293,2068.8293,0.0
1,Jack,5,128,307,1,7,0,0,2,1,1,1,1,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,"Jack is a Jack Russell crossed. He is very friendly, active, playful, and joyful. He has four short legs and a stubby tail.Still it will wags vigourously atwhat delights him.You should see how he & his age gang troop around our garden & terrace.",671ffc570,6.0,3,1,1,4,245,44,1,0.5,1.7,3.0,0.0,7.0,1,6.0,9.666666666666666,0.723769355862069,0.9433049,18.0,10.0,1.0,1,6.0,334.0,400.0,366.6666666666667,400.0,0.946111111111111,1.3333333333333333,120266.66666666667,124800.0,112.12174,118.25622,49.655,53.071915,13.934724998333087,15.237175330693443,1840.868,2342.8555,0.2747758626432788
1,Xiao Gou,12,307,0,1,2,7,0,2,2,2,1,1,1,1,0,41336,61c1f7b917b7f6772c5e77849c2b4127,0,"xiao gou already rescue one year dy,but still not yet get adopter yet....he so sweet n also like to play ....he hv a gf also ,his gf also is rescue after.one.year.dy...they need a.home.....both spay dy...hope can get adopt.one.pair.of.them",aece6e7bf,2.0,4,1,1,8,239,51,1,0.9,0.9,1.0,0.0,6.0,1,2.0,9.5,0.759896332631579,0.9666727,12.0,10.0,1.0,1,2.0,203.0,203.0,360.0,360.0,0.5638888888888889,0.5638888888888889,73080.0,73080.0,133.30832,148.18713,50.931152,55.96367,16.742616560214273,17.38712338842085,3350.8687,4409.9243,0.0
1,Blackie & Spotty,4,307,0,1,1,7,0,2,1,2,2,2,1,2,0,41326,5788b8639ed178795510a8cbe72ccc28,0,"These 2 adorable male puppies were dumped outside of Mayo Veterinar Clinic, Taipan USJ. They are both active, healthy and up for adoption. Only for responsible adopters who are willing to spay the dogs at special rescue rate of RM only. For adoption, please contact Rani (who works at the vet) at. Address:Mayo Veterinar Clinic, UEP Subang Jaya, 11A, Jalan USJ 10/1g, Subang Jaya, Selangor, Malaysia Tel: +",c1e816568,11.0,4,1,1,16,406,69,1,0.1,0.8,5.0,0.0,20.0,1,11.0,9.363636363636363,0.754586006893204,0.979561,28.0,10.0,1.0,1,11.0,471.90909090909093,640.0,480.0,480.0,0.9831439393939394,1.3333333333333333,226516.36363636365,307200.0,119.237526,137.18835,62.140026,83.98262,23.486359068216803,51.737795275552756,3822.7336,7998.4956,0.2724752886833355
2,Cimpuk,5,265,0,1,4,7,0,1,3,1,1,2,1,1,0,41326,ce824bb488ae6a8f115a923135d1a642,0,"He was very scared on our way back last night. Couldn't sit still and keep climbing car seat. After reached home, he walked around the house and smelt everything. Just let him familiarize himself with home first. After about 1 hour, I tried to tackle him by playing with him and petting him. He's very cute, active and a heavy sleeper. Love him. Thanks to Cik Amer for letting me adopt him. I'll upload his latest pics soon.",22f6c0ac6,13.0,3,1,1,6,424,81,1,0.3,2.8,9.0,0.0,10.0,1,13.0,9.076923076923077,0.8147902436440678,0.9945684,30.0,10.0,1.0,1,13.0,339.46153846153845,400.0,259.6923076923077,300.0,1.2878103017926028,1.3333333333333333,96219.23076923077,120000.0,94.45039,128.20677,47.912918,80.15415,18.81936387813981,48.34159737347882,1349.6407,4314.258,0.15430467110681323
1,Lollipop,72,307,0,2,2,7,0,2,1,1,1,1,1,1,0,41326,c9a898071102b4fc7d485be4ff0e35d9,0,"She is a calm, gentle, good-mannered, friendly,loyal and obedient dog. She was ill-treated by her previous owner. She was sent for a detailed medical examination and to treat some of her wounds, currently still under the vet care. She is eager to shower love to her future owners.",ea159d8da,3.0,4,1,1,8,280,51,1,0.4,2.2,4.0,0.0,8.0,1,3.0,7.666666666666667,0.7769408804347826,0.970206,11.0,10.0,1.0,1,3.0,516.6666666666666,640.0,480.3333333333333,481.0,1.0754648879648878,1.3333333333333333,248213.33333333334,307840.0,140.81142,188.90936,46.084946,61.150887,23.970340915918353,27.860245975188217,2036.5953,3260.7815,0.36272271614688867
1,Cute Puppies,1,307,0,3,1,2,0,2,1,3,3,2,1,9,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,We are cute and good girls and boys. We need a home sweet home. If u are interested to provide us a home. Pls contact ,af1035c81,3.0,3,1,1,12,118,25,1,0.3,1.5,4.0,0.0,5.0,1,3.0,10.0,0.8038842959999999,0.9841786,14.0,10.0,1.0,1,3.0,295.3333333333333,346.0,480.0,480.0,0.6152777777777777,0.7208333333333333,141760.0,166080.0,113.91031,141.79927,63.624187,81.164406,36.08138559263846,53.894972120316815,2867.0676,3603.2595,0.07463904912524669
2,Alang,60,264,0,1,1,2,7,3,3,1,1,1,1,1,0,41326,d835d7d98b94ec261d6d889a39eaed73,0,"Hi... I have one long haired adult male cat for adoption. Please email me for details.. I will have a few questions to ask before I determine who will be a suitable new owner of my beloved baby.. Please, a serious adopter only, who's willing to put heart and soul in caring for him...it's not a simple job :-) If you're just looking for a beautiful long haired kitty, please do not waste ur time emailing me. Thank u very much for ur cooperation. Serious adopters pls email me ",0d25f084f,3.0,2,1,1,5,477,92,1,0.1,2.5,8.0,0.0,13.0,1,3.0,10.0,0.7686642256666668,0.9938736,18.0,10.0,1.0,1,3.0,344.3333333333333,400.0,344.3333333333333,400.0,1.0277777777777777,1.3333333333333333,116963.0,120000.0,126.13746,145.00514,59.452606,62.73169,21.513129414589617,28.49457765331617,1886.9105,2156.6345,0.2389534796400729
1,Blackie Duo,1,307,141,2,1,0,0,2,2,2,1,1,1,2,0,41326,8b6c5cd067ada5f54ca5ffc7f7b5d896,0,"2 adorable female black pups rescued from USJ 1 factory area in Subang Jaya. Judging from the colour and look, they could be black labrador mix pups. Both pups have been spayed. One of the pure black puppies had a hernia which was removed during her spaying. Please contact Mdm Jocelyn at for adoption.",6fecc5cf7,13.0,3,1,1,11,302,54,1,0.1,0.8,5.0,0.0,12.0,1,13.0,10.0,0.8154717495384616,0.98598427,16.0,10.0,1.0,1,13.0,489.2307692307692,640.0,480.0,480.0,1.0192307692307692,1.3333333333333333,234830.76923076922,307200.0,120.23268,134.76299,82.37109,95.75558,38.469600126941074,95.72069957773975,3860.7979,5096.514,0.29080246723625014
2,Cedric Jones,6,266,0,1,1,2,7,2,1,1,1,1,1,1,100,41401,8ffce5c58bc69ccac0ceee68ddce6ffd,0,Personality:Shy at first but will sit next to you and sleep.A bit talkative but friendly.,7fe8ef73d,1.0,4,1,1,12,89,17,1,0.8,0.8,1.0,0.0,1.0,1,1.0,10.0,0.8115843249999999,0.99259824,10.0,10.0,1.0,1,1.0,266.0,266.0,400.0,400.0,0.665,0.665,106400.0,106400.0,86.14887,86.14887,57.754444,57.754444,40.9712898008553,40.9712898008553,5485.7896,5485.7896,0.0
1,BouncerBoy: Beagle Mix,2,307,0,1,2,7,0,2,1,1,1,2,1,1,0,41326,8b6c5cd067ada5f54ca5ffc7f7b5d896,0,Bouncer is a happy pup that needs a happy loving environment to grow up in and of course till its last day in this world. If you can do that for him please call or whatsapp Jocelyn at. Adoption requirement is commit to neutering. I collect back vaccination fee. Please Don't sms or email.,015c75c9e,3.0,3,1,1,22,288,55,1,0.0,1.2,5.0,0.0,9.0,1,3.0,10.0,0.7473103809999999,0.96047086,13.0,10.0,1.0,1,3.0,270.0,270.0,480.0,480.0,0.5625,0.5625,129600.0,129600.0,125.08967,155.01956,58.53723,59.096607,113.41840456471387,123.9534469430817,3728.198,3915.7175,0.0
1,Mummies,12,307,307,2,2,0,0,2,2,1,1,1,1,2,0,41326,db37468644b7600f55f9c0bab40acf59,0,"Strays are always not given a choice in life where they will get pregnant easily and hence produce more stray puppies/kittens. The two strays here are looked alike but they are different by looking at their eyes (find the difference). When I first found them, they are residing near my office with fat bodies. (How come these two strays are fat like house dogs, I asked myself?) They were getting fatter and fatter. By then, I know that they are not 'fat' but pregnant. After two months if feeding them with food n vitamin, they have delivered 10 healthy n lovely puppies in total - Wanna Try Puppydum? Adopt 1! With help of others (hereby thank you for their help given), I managed to neuter and vaccinate Mummy 2. Next would be Mummy 1. As I believe miracle will always happen. Let you be the one who create the miracle by adopting one or both of them (both of them can stay well together) without counting gender, breed, colour and age. You will change their lives and yours with more companionship and love! Thank you.",9609a0b86,5.0,4,1,1,7,1022,185,1,0.1,4.0,14.0,0.0,33.0,1,5.0,9.6,0.8221919385416667,0.9704186,21.0,10.0,1.0,1,5.0,400.0,400.0,300.0,300.0,1.3333333333333333,1.3333333333333333,120000.0,120000.0,103.46358,139.03938,54.13023,64.81892,38.700729529601304,46.01668135759902,3548.065,4261.385,0.0
1,Dusty,3,307,0,2,2,7,0,1,1,3,3,3,2,1,0,41326,32dec3aacc31b4fb66ad0c807fd69696,0,"She is very active, obedient, cute! Found her in the drain, she need someone urgently for her new home. She does have skin rashes n taken medicine. Need time for her rashes to go but she is very lovable. I cant be taking of her as my bro in law is malay.",c740abfe1,0.0,3,1,1,5,254,52,1,0.2,2.4,5.0,0.0,8.0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,
2,Kitties,3,265,0,3,4,6,7,1,2,1,1,2,1,2,0,41401,ccab255657ce17ccbde14b74e89353de,0,"Rescued these 2 brother & sister kitties below my office very human-friendly & exceptionally affectionate Toilet trained They have very good temperament & very interactive with people Both kitties have very nice long tails & fur coat, they may look big in pics but are actually small size for their age. Both kitties are very obedient, very gentle personality",f6551137d,15.0,2,1,1,7,359,56,1,0.9,1.9,2.0,0.0,14.0,1,15.0,9.333333333333334,0.7785246843571428,0.9943792,34.0,10.0,1.0,1,15.0,360.0,360.0,480.0,480.0,0.75,0.75,172800.0,172800.0,132.29395,170.88115,59.574924,73.73774,36.756015902656955,67.79310351011698,2615.0327,5570.6353,0.0
2,Hitler (rename-able),5,266,0,1,1,7,0,2,1,2,1,2,1,1,30,41326,4d5f43732b32887e08b4e83eac8f62e0,0,"He was rescued as a little kitten about a month back, all its brothers and sisters have been adopted and he's left with his mother(a calico, whom he is very attached to; you can take them as a pair if you would like to, otherwise his mum is going back to the streets where she came from). He was a little weaker than the rest because he was the runt of the litter but he's been receiving treatment and is finally ready to embark on the journey of adoption! We would strongly encourage you to neuter him, he needs the extra health boost. He's a sweet little kitten, human friendly & quiet (except for meal times, he's a glutton)",8c131db77,4.0,4,1,1,20,627,123,1,0.4,1.9,4.0,0.0,16.0,1,4.0,8.25,0.7618974263636364,0.9918121,17.0,10.0,1.0,1,4.0,640.0,640.0,600.0,640.0,1.0833333333333333,1.3333333333333333,384000.0,409600.0,74.2878,115.11041,54.90493,61.934044,39.58530680333199,53.05155584357408,3316.0945,3818.2432,0.1443375672974064
1,Skippy,24,307,0,2,5,0,0,2,2,1,1,1,1,1,0,41326,a23a047157d709e38cf801a723a246ba,0,"Skippy is super friendly, great with kids, easy to handle, you can keep her in door due to her small size, and also she is toilet trained.",d765ae877,2.0,2,1,1,6,138,27,1,0.9,0.9,1.0,0.0,5.0,1,2.0,10.0,0.7902918680000001,0.97409385,15.0,10.0,1.0,1,2.0,400.0,400.0,270.0,300.0,1.5,1.6666666666666667,108000.0,120000.0,114.83595,128.3115,45.642403,55.16591,28.93159635013903,43.69861468699276,1816.3091,2215.7275,0.16666666666666674
1,Ceasar,4,307,0,1,5,0,0,3,2,2,2,2,1,1,0,41326,2bae234d5ea501d9e1671b9154c6dc70,0,"Ceasar is a male puppy. He is a very lovely, active and intelligent puppy. He always wanted to play with others dog.",8ce183889,3.0,1,1,1,6,116,22,1,0.4,1.4,3.0,0.0,5.0,1,3.0,9.0,0.7339458785185186,0.94769955,13.0,10.0,1.0,1,3.0,127.0,127.0,225.0,225.0,0.5644444444444444,0.5644444444444444,28575.0,28575.0,103.3902,106.2816,44.746014,46.940063,19.953854925436577,20.841546254937953,2310.7053,2541.8225,0.0
2,Chocolate And Kitten,2,243,0,3,1,6,7,1,1,3,3,3,1,6,0,41401,56e5bf402cb852ece2604f92e4c5c2a2,0,"The mother is about 2years and kittens are around 2month,the mother is vaccinated.",9c0ddccc8,1.0,4,1,1,20,82,14,1,0.2,0.2,1.0,0.0,3.0,1,1.0,10.0,0.825314762,0.9937023,10.0,10.0,1.0,1,1.0,640.0,640.0,640.0,640.0,1.0,1.0,409600.0,409600.0,109.24161,109.24161,71.99409,71.99409,27.6092687340594,27.6092687340594,5918.991,5918.991,0.0
2,Puss In Boots,1,266,0,2,4,0,0,2,1,2,2,2,1,1,0,41326,8e8304b632d3868293bd3fd89b105e90,0,"Currently I am taking care of 3 kittens 1 mother cat and 3 other teenager cats. too many for me. Anyone interested in adopting an orange 'puss without boots' baby cat, please sms me. I think it is a she, she is probably 3 weeks old. Need a milk bottle to feed her.",f9df8656a,5.0,1,1,1,13,264,53,1,0.0,0.4,5.0,0.0,11.0,1,5.0,9.4,0.7663247229787232,0.99295706,16.0,10.0,1.0,1,5.0,400.0,400.0,300.0,300.0,1.3333333333333333,1.3333333333333333,120000.0,120000.0,91.28898,116.68476,49.25387,63.062458,20.60613335225965,29.687702800469758,2297.8394,4418.6006,0.0
1,Lego,9,307,0,1,2,5,0,2,1,1,1,3,1,1,0,41327,cccb18b8f8b81862f9a1ebc65d651d22,0,"Lego was in an accident and saved by one of our feeders. He is fully healed. One leg has a slight dent, as no surgery was needed. Lego loves humans and is sooo friendly. Poor boy is stuck in a cage all the time. He really needs a home. He does not care for other dogs though, Lego is a very handsome and loving boy.... please consider adopting him!!! Contact",f0ef9c777,2.0,4,1,1,4,358,70,1,0.3,4.2,9.0,0.0,14.0,1,2.0,7.0,0.7581136178571428,0.97385603,7.0,10.0,1.0,1,2.0,500.0,640.0,560.0,640.0,0.875,1.0,291200.0,409600.0,142.81662,150.61429,51.575882,54.158875,51.30866044614777,57.569217520549316,4877.668,4964.277,0.125
1,Milky,60,307,0,2,2,5,0,2,1,2,2,1,1,1,0,41326,167e96a28fab246120f636262f0308d4,0,Milky was dump ard our area for more than half a year now. She became homeless n her resting place is under the drain. She got pregnant n delivered to 2-3 puppies during Christmas Eve but all died bcos they were all under the drain n it was raining every night during that period. She is now neutered n the vet said she is now in the pink of health. She is about 5-6 years old & a mongrel mix. Anyone who is interested to adopt n give her a home pls contact me,3181e5424,2.0,4,1,1,5,460,95,1,-0.1,2.0,6.0,0.0,15.0,1,2.0,10.0,0.7639706295,0.97475326,11.0,10.0,1.0,1,2.0,379.5,399.0,480.0,480.0,0.790625,0.83125,182160.0,191520.0,118.1205,120.49151,51.006233,51.798004,36.055677508223965,37.28264791926467,6508.2456,6689.258,0.04062500000000002
1,IO-Male-03,2,307,0,1,1,2,0,2,2,2,2,2,1,1,0,41327,ba86004409dfbe41d6d72cc92a31439b,0,"Please help these puppies find good homes...A drain is definitely not a place we can call home! For adoption, kindly contact. Fosterer(s) are welcome, too.",9883a048e,5.0,2,1,1,10,155,27,1,0.0,1.5,3.0,0.0,8.0,1,5.0,9.4,0.7959709787234044,0.98430985,16.0,10.0,1.0,1,5.0,359.6,400.0,320.2,400.0,1.1978764044943822,1.4981273408239701,111920.0,119600.0,133.6931,166.71022,52.174812,63.334625,41.095726509335634,44.40339924177315,3573.3555,4794.9326,0.3677307944001855
1,Little Yelpers,2,213,307,3,1,3,7,2,3,1,1,2,1,7,0,41326,e62135526c27156b8479420aad166317,0,"~ PLEASE CLICK ON OUR PHOTOS FOR A CLEARER VIEW ~ ___________________________________________________ ♦ Introducing the Little Yelpers! ♦ Born on 24th September, : Now 8 weeks old, already fully on solid food (kibbles). Started potty training. They're free from fleas and other parasites (already given Frontline spray) and have received their first de-worming. Puppies' gender: MALES: Rusky, Rocky, Dasher, Whiskey, Barkly. FEMALES: Raven, Jasmine, Candy. ________________________________________________ >>> PLEASE READ >>> • Puppies, once adopted, must NOT be caged. Leashing should only be for temporary needs. • An adoption fee for their neutering (COMPULSORY) + vaccinations (first shots done) will apply, please inquire. Please feel free to call, or drop me an email, if you feel that you may be just the right person to take one of these darlings home! Thank you! :)",b0dec8779,21.0,3,1,1,14,874,124,1,0.0,2.4,13.0,0.0,33.0,1,21.0,9.523809523809524,0.7620124373,0.9854404,26.0,10.0,1.0,1,21.0,367.04761904761904,400.0,338.3809523809524,400.0,1.131860042862524,1.5037593984962405,122183.95238095238,154400.0,124.26369,154.35301,63.4379,78.489044,27.04976859462449,39.40974755358475,3670.2842,5915.1943,0.29291754681004445
1,Ding Ding,48,205,0,2,2,5,0,2,2,1,1,2,1,1,0,41326,3b4973ac9e6a430314f5cfd356fdb3e4,0,Ding Ding is adopted. Thanks.,e8d0907ae,5.0,1,1,1,9,29,5,1,0.0,0.4,2.0,0.0,2.0,1,5.0,10.0,0.8048892952,0.9588178,14.0,10.0,1.0,1,5.0,339.8,400.0,360.0,400.0,0.9828333333333333,1.3333333333333333,119920.0,120000.0,117.96635,146.38783,53.021507,58.80571,25.461229597843737,33.08245835117355,1548.1271,2174.7305,0.2861835075611451
2,,3,266,0,2,2,0,0,2,1,2,2,2,1,1,0,41324,e3bbcf8a10e96c7ec63e557a176c9aa0,0,She needs a loving and caring home...,e540c1ba5,1.0,4,0,1,0,37,7,1,0.9,0.9,1.0,0.0,1.0,1,1.0,10.0,0.7751111290000001,0.99341226,10.0,10.0,1.0,1,1.0,400.0,400.0,300.0,300.0,1.3333333333333333,1.3333333333333333,120000.0,120000.0,102.62793,102.62793,57.834633,57.834633,30.100211778207893,30.100211778207893,1469.1357,1469.1357,0.0
2,Bill & Ben,4,266,0,1,1,3,0,1,1,2,1,2,1,2,0,41401,2c711fc92ce10361f5b624d5a9c1e139,0,"Bill and Ben are two adorable rescued male kittens who need a loving home. Both are very clean, very healthy and very playful. It would be nice if they could be adopted together as they enjoy each other's company and play beautifully together, but they can be adopted separately. Both are litter trained and love being held and stroked, they will be very loving pets.",4a4db4d32,1.0,2,1,1,10,367,66,1,0.7,3.0,4.0,0.0,8.0,1,1.0,9.0,0.7723027033333333,0.9931501,9.0,10.0,1.0,1,1.0,400.0,400.0,268.0,268.0,1.492537313432836,1.492537313432836,107200.0,107200.0,111.551575,111.551575,48.06469,48.06469,65.77669382342381,65.77669382342381,3206.8667,3206.8667,0.0
