InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536434,22423,REGENCY CAKESTAND 3 TIER,1,2025-09-20 23:13:31,12.7,17689.0,United Kingdom
536434,85099B,WHITE HANGING HEART T-LIGHT HOLDER,1,2025-09-20 23:13:31,2.45,17689.0,United Kingdom
536434,22720,SET OF 3 CAKE TINS PANTRY,4,2025-09-20 23:13:31,4.72,17689.0,United Kingdom
536434,21221,RETRO SPOT TEA TOWEL,1,2025-09-20 23:13:31,2.58,17689.0,United Kingdom
536434,21213,MINI PAINT SET 9 COLOURS,2,2025-09-20 23:13:31,1.23,17689.0,United Kingdom
536435,20726,PAIN AU CHOCOLAT,2,2025-12-28 22:25:45,2.52,17156.0,United Kingdom
536435,20729,BLUEBERRY SCONE,2,2025-12-28 22:25:45,2.51,17156.0,United Kingdom
536436,85123B,PURE CANE SUGAR,3,2025-06-01 02:38:44,2.58,12825.0,United Kingdom
536436,85123D,FRENCH VANILLA SYRUP,6,2025-06-01 02:38:44,6.2,12825.0,United Kingdom
536436,85123E,CERAMIC COFFEE MUG,3,2025-06-01 02:38:44,6.73,12825.0,United Kingdom
536436,22720,SET OF 3 CAKE TINS PANTRY,4,2025-06-01 02:38:44,4.95,12825.0,United Kingdom
536436,22960,HEART OF WICKER SMALL,1,2025-06-01 02:38:44,1.71,12825.0,United Kingdom
536436,21214,RECIPE BOX PANTRY DESIGN,1,2025-06-01 02:38:44,8.05,12825.0,United Kingdom
536437,21735,AGED PARMESAN REGGIANO,1,2025-04-24 04:28:08,7.66,15844.0,United Kingdom
536437,21733,ITALIAN EXTRA VIRGIN OLIVE OIL,2,2025-04-24 04:28:08,12.35,15844.0,United Kingdom
536437,21737,GARLIC HERB BREADSTICKS,3,2025-04-24 04:28:08,2.98,15844.0,United Kingdom
536437,21734,ARTISAN PASTA PENNE,1,2025-04-24 04:28:08,3.25,15844.0,United Kingdom
536437,85123C,DARK CHOCOLATE BAR 85%,6,2025-04-24 04:28:08,3.55,15844.0,United Kingdom
536437,85123B,PURE CANE SUGAR,3,2025-04-24 04:28:08,2.41,15844.0,United Kingdom
536437,21219,TRAVEL SEWING KIT,6,2025-04-24 04:28:08,2.12,15844.0,United Kingdom
536438,84883,LED GROW LIGHT BULB,3,2025-08-17 22:20:08,14.69,15219.0,United Kingdom
536438,84881,ORGANIC POTTING SOIL 10L,1,2025-08-17 22:20:08,6.68,15219.0,United Kingdom
536439,22960,HEART OF WICKER SMALL,1,2025-01-16 22:29:20,1.58,16667.0,United Kingdom
536439,22720,SET OF 3 CAKE TINS PANTRY,4,2025-01-16 22:29:20,4.95,16667.0,United Kingdom
536439,22961,HEART OF WICKER LARGE,3,2025-01-16 22:29:20,2.83,16667.0,United Kingdom
536439,85099B,WHITE HANGING HEART T-LIGHT HOLDER,1,2025-01-16 22:29:20,2.55,16667.0,United Kingdom
536440,22423,REGENCY CAKESTAND 3 TIER,1,2025-12-05 17:49:44,12.96,17919.0,United Kingdom
536440,85099B,WHITE HANGING HEART T-LIGHT HOLDER,1,2025-12-05 17:49:44,2.43,17919.0,United Kingdom
536441,20725,CROISSANT ALL BUTTER,2,2025-03-12 05:27:01,2.22,14541.0,United Kingdom
536441,20727,ALMOND DANISH,1,2025-03-12 05:27:01,2.64,14541.0,United Kingdom
536442,85123D,FRENCH VANILLA SYRUP,3,2025-02-02 23:53:24,5.72,14343.0,United Kingdom
536442,85123B,PURE CANE SUGAR,2,2025-02-02 23:53:24,2.58,14343.0,United Kingdom
536442,85123E,CERAMIC COFFEE MUG,1,2025-02-02 23:53:24,6.47,14343.0,United Kingdom
536442,22425,SWEET CREAM BUTTER,3,2025-02-02 23:53:24,4.14,14343.0,United Kingdom
536442,22427,ORGANIC EGGS DOZEN,4,2025-02-02 23:53:24,5.11,14343.0,United Kingdom
536443,20725,CROISSANT ALL BUTTER,2,2025-12-31 16:51:00,2.25,17549.0,United Kingdom
536443,20726,PAIN AU CHOCOLAT,1,2025-12-31 16:51:00,2.54,17549.0,United Kingdom
536443,20727,ALMOND DANISH,6,2025-12-31 16:51:00,2.72,17549.0,United Kingdom
536443,84882,GARDENING GLOVES PAIR,1,2025-12-31 16:51:00,5.21,17549.0,United Kingdom
536443,84883,LED GROW LIGHT BULB,1,2025-12-31 16:51:00,14.91,17549.0,United Kingdom
536443,84879,CERAMIC PLANT POT WHITE,4,2025-12-31 16:51:00,9.94,17549.0,United Kingdom
536443,84881,ORGANIC POTTING SOIL 10L,4,2025-12-31 16:51:00,6.85,17549.0,United Kingdom
536443,84880,WATERING CAN GREEN 2L,6,2025-12-31 16:51:00,11.1,17549.0,United Kingdom
536443,21228,WALL CLOCK RETRO RED,1,2025-12-31 16:51:00,18.13,17549.0,United Kingdom
536443,21225,GLASS STORAGE JAR LARGE,6,2025-12-31 16:51:00,3.97,17549.0,United Kingdom
536443,21223,SET OF 6 SPICE JARS,4,2025-12-31 16:51:00,9.57,17549.0,United Kingdom
536444,22424,WHOLE WHEAT BREAD,2,2025-02-23 02:07:16,2.95,17621.0,United Kingdom
536444,22426,STRAWBERRY PRESERVES,1,2025-02-23 02:07:16,3.93,17621.0,United Kingdom
536444,22423,ORGANIC WHOLE MILK,6,2025-02-23 02:07:16,3.48,17621.0,United Kingdom
536444,22425,SWEET CREAM BUTTER,3,2025-02-23 02:07:16,4.38,17621.0,United Kingdom
536444,22427,ORGANIC EGGS DOZEN,1,2025-02-23 02:07:16,4.93,17621.0,United Kingdom
536444,22960,HEART OF WICKER SMALL,1,2025-02-23 02:07:16,1.66,17621.0,United Kingdom
536444,85099B,WHITE HANGING HEART T-LIGHT HOLDER,2,2025-02-23 02:07:16,2.43,17621.0,United Kingdom
536444,21224,GLASS STORAGE JAR SMALL,2,2025-02-23 02:07:16,2.22,17621.0,United Kingdom
536445,21223,SET OF 6 SPICE JARS,2,2025-05-03 02:24:51,10.01,12798.0,United Kingdom
536446,20729,BLUEBERRY SCONE,4,2025-02-07 20:08:14,2.49,13079.0,United Kingdom
536446,20726,PAIN AU CHOCOLAT,1,2025-02-07 20:08:14,2.4,13079.0,United Kingdom
536447,20728,,1,2025-06-13 21:38:10,8.23,15097.0,United Kingdom
536447,20727,ALMOND DANISH,2,2025-06-13 21:38:10,2.85,15097.0,United Kingdom
536447,20725,CROISSANT ALL BUTTER,1,2025-06-13 21:38:10,2.32,15097.0,United Kingdom
536447,20726,PAIN AU CHOCOLAT,2,2025-06-13 21:38:10,2.46,15097.0,United Kingdom
536447,21217,PACK OF 20 NAPKINS,3,2025-06-13 21:38:10,1.52,15097.0,United Kingdom
536448,22426,STRAWBERRY PRESERVES,2,2025-02-13 21:46:50,3.91,18018.0,United Kingdom
536448,22427,ORGANIC EGGS DOZEN,3,2025-02-13 21:46:50,5.08,18018.0,United Kingdom
536449,22423,ORGANIC WHOLE MILK,2,2025-07-04 19:26:24,3.54,12947.0,United Kingdom
536449,22425,SWEET CREAM BUTTER,1,2025-07-04 19:26:24,4.45,12947.0,United Kingdom
536449,22426,STRAWBERRY PRESERVES,2,2025-07-04 19:26:24,3.95,12947.0,United Kingdom
536450,84879,CERAMIC PLANT POT WHITE,2,2025-01-11 22:35:18,10.38,,United Kingdom
536450,84883,LED GROW LIGHT BULB,2,2025-01-11 22:35:18,14.81,,United Kingdom
536450,84882,GARDENING GLOVES PAIR,1,2025-01-11 22:35:18,5.16,,United Kingdom
536450,71055,USB-C MULTIPORT ADAPTER,1,2025-01-11 22:35:18,25.41,,United Kingdom
536450,71053,WIRELESS ERGONOMIC MOUSE,1,2025-01-11 22:35:18,28.67,,United Kingdom
536451,84883,LED GROW LIGHT BULB,1,2025-09-10 20:35:25,15.13,14270.0,EIRE
536451,84880,WATERING CAN GREEN 2L,1,2025-09-10 20:35:25,11.56,14270.0,EIRE
536451,84879,CERAMIC PLANT POT WHITE,6,2025-09-10 20:35:25,9.5,14270.0,EIRE
536451,22426,STRAWBERRY PRESERVES,1,2025-09-10 20:35:25,3.75,14270.0,EIRE
536451,22424,WHOLE WHEAT BREAD,1,2025-09-10 20:35:25,2.87,14270.0,EIRE
536451,22423,ORGANIC WHOLE MILK,6,2025-09-10 20:35:25,3.62,14270.0,EIRE
536451,22425,SWEET CREAM BUTTER,2,2025-09-10 20:35:25,4.11,14270.0,EIRE
536451,22427,ORGANIC EGGS DOZEN,2,2025-09-10 20:35:25,4.94,14270.0,EIRE
536451,21225,GLASS STORAGE JAR LARGE,2,2025-09-10 20:35:25,3.86,14270.0,EIRE
536452,20729,BLUEBERRY SCONE,2,2025-03-01 19:38:19,2.42,17950.0,United Kingdom
536452,20725,CROISSANT ALL BUTTER,1,2025-03-01 19:38:19,2.14,17950.0,United Kingdom
536452,20728,CAPPUCCINO CUP & SAUCER,2,2025-03-01 19:38:19,8.47,17950.0,United Kingdom
536452,21736,ORGANIC TOMATO BASIL SAUCE,1,2025-03-01 19:38:19,4.48,17950.0,United Kingdom
536452,21737,GARLIC HERB BREADSTICKS,2,2025-03-01 19:38:19,2.94,17950.0,United Kingdom
536452,21735,AGED PARMESAN REGGIANO,1,2025-03-01 19:38:19,7.52,17950.0,United Kingdom
536452,84879,CERAMIC PLANT POT WHITE,1,2025-03-01 19:38:19,9.71,17950.0,United Kingdom
536452,84880,WATERING CAN GREEN 2L,2,2025-03-01 19:38:19,11.92,17950.0,United Kingdom
536452,84883,LED GROW LIGHT BULB,1,2025-03-01 19:38:19,14.5,17950.0,United Kingdom
536452,84882,GARDENING GLOVES PAIR,6,2025-03-01 19:38:19,5.1,17950.0,United Kingdom
536453,22425,SWEET CREAM BUTTER,1,2025-12-23 01:22:39,4.16,14815.0,United Kingdom
536453,22427,ORGANIC EGGS DOZEN,1,2025-12-23 01:22:39,5.0,14815.0,United Kingdom
536453,21214,RECIPE BOX PANTRY DESIGN,4,2025-12-23 01:22:39,7.87,14815.0,United Kingdom
536454,71055,USB-C MULTIPORT ADAPTER,4,2025-07-28 03:32:37,25.84,15654.0,United Kingdom
536454,71054,MECHANICAL KEYBOARD,1,2025-07-28 03:32:37,68.3,15654.0,United Kingdom
536454,71057,MONITOR LIGHT BAR,3,2025-07-28 03:32:37,39.33,15654.0,United Kingdom
536454,71056,LARGE DESK PAD BLACK,1,2025-07-28 03:32:37,16.45,15654.0,United Kingdom
536455,71056,LARGE DESK PAD BLACK,2,2025-11-04 01:34:30,15.7,17120.0,United Kingdom
536455,71055,USB-C MULTIPORT ADAPTER,3,2025-11-04 01:34:30,24.18,17120.0,United Kingdom
536455,71054,MECHANICAL KEYBOARD,4,2025-11-04 01:34:30,67.67,17120.0,United Kingdom
536455,71053,WIRELESS ERGONOMIC MOUSE,1,2025-11-04 01:34:30,30.33,17120.0,United Kingdom
536455,22424,WHOLE WHEAT BREAD,2,2025-11-04 01:34:30,2.85,17120.0,United Kingdom
536455,22427,ORGANIC EGGS DOZEN,1,2025-11-04 01:34:30,5.16,17120.0,United Kingdom
536455,22423,ORGANIC WHOLE MILK,1,2025-11-04 01:34:30,3.56,17120.0,United Kingdom
536455,22426,STRAWBERRY PRESERVES,2,2025-11-04 01:34:30,3.76,17120.0,United Kingdom
536456,85123D,FRENCH VANILLA SYRUP,1,2025-03-19 22:27:31,5.91,17966.0,United Kingdom
536456,85123A,COLOMBIAN ROAST COFFEE,1,2025-03-19 22:27:31,9.02,17966.0,United Kingdom
536456,21216,EMERGENCY FIRST AID TIN,3,2025-03-19 22:27:31,3.57,17966.0,United Kingdom
536456,21218,SCENTED CANDLE LAVENDER,2,2025-03-19 22:27:31,4.19,17966.0,United Kingdom
536457,22427,ORGANIC EGGS DOZEN,4,2025-11-25 02:14:08,5.23,14551.0,United Kingdom
536457,22423,ORGANIC WHOLE MILK,2,2025-11-25 02:14:08,3.63,14551.0,United Kingdom
536457,22424,WHOLE WHEAT BREAD,1,2025-11-25 02:14:08,2.87,14551.0,United Kingdom
536457,21218,SCENTED CANDLE LAVENDER,6,2025-11-25 02:14:08,4.32,14551.0,United Kingdom
536458,22425,SWEET CREAM BUTTER,1,2025-09-04 16:36:52,4.19,14503.0,United Kingdom
536458,22427,ORGANIC EGGS DOZEN,1,2025-09-04 16:36:52,5.15,14503.0,United Kingdom
536458,22424,WHOLE WHEAT BREAD,1,2025-09-04 16:36:52,2.96,14503.0,United Kingdom
536458,22423,ORGANIC WHOLE MILK,4,2025-09-04 16:36:52,3.35,14503.0,United Kingdom
536458,21213,MINI PAINT SET 9 COLOURS,1,2025-09-04 16:36:52,1.24,14503.0,United Kingdom
536458,21212,VINTAGE SNAP CARDS,1,2025-09-04 16:36:52,0.84,14503.0,United Kingdom
536459,22425,SWEET CREAM BUTTER,2,2025-09-16 18:26:26,4.28,,Netherlands
536459,22423,ORGANIC WHOLE MILK,2,2025-09-16 18:26:26,3.56,,Netherlands
536460,71054,MECHANICAL KEYBOARD,4,2025-11-19 16:30:41,67.04,16913.0,United Kingdom
536460,71053,WIRELESS ERGONOMIC MOUSE,2,2025-11-19 16:30:41,29.44,16913.0,United Kingdom
536460,71057,MONITOR LIGHT BAR,2,2025-11-19 16:30:41,38.13,16913.0,United Kingdom
536460,71055,USB-C MULTIPORT ADAPTER,12,2025-11-19 16:30:41,25.33,16913.0,United Kingdom
536460,20727,ALMOND DANISH,2,2025-11-19 16:30:41,2.71,16913.0,United Kingdom
536460,20725,CROISSANT ALL BUTTER,1,2025-11-19 16:30:41,2.31,16913.0,United Kingdom
536461,21733,ITALIAN EXTRA VIRGIN OLIVE OIL,1,2025-07-03 22:23:40,13.32,12357.0,United Kingdom
536461,21737,GARLIC HERB BREADSTICKS,1,2025-07-03 22:23:40,3.11,12357.0,United Kingdom
536461,71056,LARGE DESK PAD BLACK,12,2025-07-03 22:23:40,15.2,12357.0,United Kingdom
536461,71054,MECHANICAL KEYBOARD,2,2025-07-03 22:23:40,72.96,12357.0,United Kingdom
536461,71055,USB-C MULTIPORT ADAPTER,1,2025-07-03 22:23:40,25.78,12357.0,United Kingdom
536461,71057,MONITOR LIGHT BAR,1,2025-07-03 22:23:40,41.52,12357.0,United Kingdom
536461,84883,LED GROW LIGHT BULB,1,2025-07-03 22:23:40,14.84,12357.0,United Kingdom
536461,84880,WATERING CAN GREEN 2L,1,2025-07-03 22:23:40,11.62,12357.0,United Kingdom
536461,21224,GLASS STORAGE JAR SMALL,2,2025-07-03 22:23:40,2.21,12357.0,United Kingdom
536461,21218,SCENTED CANDLE LAVENDER,1,2025-07-03 22:23:40,4.29,12357.0,United Kingdom
536461,21226,CHILLI LIGHTS STRING,3,2025-07-03 22:23:40,8.9,12357.0,United Kingdom
536462,22960,HEART OF WICKER SMALL,4,2025-10-30 03:15:26,1.59,17114.0,United Kingdom
536462,85099B,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-10-30 03:15:26,2.5,17114.0,United Kingdom
536462,22720,SET OF 3 CAKE TINS PANTRY,1,2025-10-30 03:15:26,5.13,17114.0,United Kingdom
536462,21213,MINI PAINT SET 9 COLOURS,2,2025-10-30 03:15:26,1.22,17114.0,United Kingdom
536463,85123D,FRENCH VANILLA SYRUP,2,2025-06-20 00:33:00,6.05,17952.0,France
536463,85123B,PURE CANE SUGAR,1,2025-06-20 00:33:00,2.54,17952.0,France
536463,85123C,DARK CHOCOLATE BAR 85%,2,2025-06-20 00:33:00,3.47,17952.0,France
536464,22961,HEART OF WICKER LARGE,1,2025-01-30 19:29:20,2.82,13608.0,United Kingdom
536464,22720,SET OF 3 CAKE TINS PANTRY,1,2025-01-30 19:29:20,4.81,13608.0,United Kingdom
536464,22423,REGENCY CAKESTAND 3 TIER,1,2025-01-30 19:29:20,13.07,13608.0,United Kingdom
536464,22960,HEART OF WICKER SMALL,24,2025-01-30 19:29:20,1.57,13608.0,United Kingdom
536464,85099B,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-01-30 19:29:20,2.58,13608.0,United Kingdom
536465,21736,ORGANIC TOMATO BASIL SAUCE,2,2025-06-03 17:28:33,4.27,16765.0,EIRE
536465,21737,GARLIC HERB BREADSTICKS,6,2025-06-03 17:28:33,2.97,16765.0,EIRE
536465,21733,ITALIAN EXTRA VIRGIN OLIVE OIL,12,2025-06-03 17:28:33,13.35,16765.0,EIRE
536465,21734,ARTISAN PASTA PENNE,1,2025-06-03 17:28:33,3.28,16765.0,EIRE
536465,71054,MECHANICAL KEYBOARD,4,2025-06-03 17:28:33,70.4,16765.0,EIRE
536465,71055,USB-C MULTIPORT ADAPTER,2,2025-06-03 17:28:33,25.32,16765.0,EIRE
536465,71056,LARGE DESK PAD BLACK,2,2025-06-03 17:28:33,16.22,16765.0,EIRE
536465,71053,WIRELESS ERGONOMIC MOUSE,3,2025-06-03 17:28:33,28.71,16765.0,EIRE
536466,85123B,PURE CANE SUGAR,4,2025-07-24 23:22:42,2.55,15925.0,United Kingdom
536466,85123D,FRENCH VANILLA SYRUP,2,2025-07-24 23:22:42,5.76,15925.0,United Kingdom
536466,85123C,DARK CHOCOLATE BAR 85%,6,2025-07-24 23:22:42,3.43,15925.0,United Kingdom
536466,21221,RETRO SPOT TEA TOWEL,2,2025-07-24 23:22:42,2.54,15925.0,United Kingdom
536467,71053,WIRELESS ERGONOMIC MOUSE,1,2025-10-27 17:24:48,30.46,,United Kingdom
536467,71055,USB-C MULTIPORT ADAPTER,1,2025-10-27 17:24:48,24.87,,United Kingdom
536467,71056,LARGE DESK PAD BLACK,2,2025-10-27 17:24:48,15.77,,United Kingdom
536467,20725,CROISSANT ALL BUTTER,1,2025-10-27 17:24:48,2.19,,United Kingdom
536467,20726,PAIN AU CHOCOLAT,1,2025-10-27 17:24:48,2.56,,United Kingdom
536468,85123A,COLOMBIAN ROAST COFFEE,1,2025-11-16 18:23:17,9.34,,United Kingdom
536468,85123E,CERAMIC COFFEE MUG,2,2025-11-16 18:23:17,6.75,,United Kingdom
536468,71057,MONITOR LIGHT BAR,2,2025-11-16 18:23:17,38.35,,United Kingdom
536468,71053,WIRELESS ERGONOMIC MOUSE,12,2025-11-16 18:23:17,31.44,,United Kingdom
536468,71055,USB-C MULTIPORT ADAPTER,1,2025-11-16 18:23:17,25.16,,United Kingdom
536468,71054,MECHANICAL KEYBOARD,3,2025-11-16 18:23:17,73.06,,United Kingdom
536469,22425,SWEET CREAM BUTTER,4,2025-07-13 23:00:58,4.15,16582.0,United Kingdom
536469,22423,ORGANIC WHOLE MILK,2,2025-07-13 23:00:58,3.54,16582.0,United Kingdom
536470,71056,LARGE DESK PAD BLACK,1,2025-09-17 05:00:56,16.15,15166.0,United Kingdom
536470,71054,MECHANICAL KEYBOARD,1,2025-09-17 05:00:56,67.28,15166.0,United Kingdom
536470,71053,WIRELESS ERGONOMIC MOUSE,3,2025-09-17 05:00:56,29.72,15166.0,United Kingdom
536470,71055,USB-C MULTIPORT ADAPTER,1,2025-09-17 05:00:56,25.02,15166.0,United Kingdom
536471,85099B,WHITE HANGING HEART T-LIGHT HOLDER,1,2025-12-02 17:26:46,2.63,16957.0,United Kingdom
536471,22423,REGENCY CAKESTAND 3 TIER,1,2025-12-02 17:26:46,12.95,16957.0,United Kingdom
536472,71054,MECHANICAL KEYBOARD,4,2025-03-18 17:31:12,70.01,15497.0,United Kingdom
536472,71053,WIRELESS ERGONOMIC MOUSE,3,2025-03-18 17:31:12,30.97,15497.0,United Kingdom
536472,71056,LARGE DESK PAD BLACK,2,2025-03-18 17:31:12,15.78,15497.0,United Kingdom
536473,20725,CROISSANT ALL BUTTER,1,2026-01-02 01:36:27,2.28,17165.0,United Kingdom
536473,20727,ALMOND DANISH,1,2026-01-02 01:36:27,2.79,17165.0,United Kingdom
536473,20728,CAPPUCCINO CUP & SAUCER,2,2026-01-02 01:36:27,8.31,17165.0,United Kingdom
536473,20726,PAIN AU CHOCOLAT,4,2026-01-02 01:36:27,2.5,17165.0,United Kingdom
536473,21212,VINTAGE SNAP CARDS,1,2026-01-02 01:36:27,0.84,17165.0,United Kingdom
536474,21214,RECIPE BOX PANTRY DESIGN,2,2025-04-02 17:43:32,8.03,18068.0,United Kingdom
536475,71054,MECHANICAL KEYBOARD,4,2025-11-21 03:03:18,68.49,15622.0,United Kingdom
536475,71056,LARGE DESK PAD BLACK,1,2025-11-21 03:03:18,0.0,15622.0,United Kingdom
536476,22423,ORGANIC WHOLE MILK,1,2025-12-18 22:55:37,3.65,15232.0,Switzerland
536476,22427,ORGANIC EGGS DOZEN,1,2025-12-18 22:55:37,4.99,15232.0,Switzerland
536476,22425,SWEET CREAM BUTTER,1,2025-12-18 22:55:37,4.26,15232.0,Switzerland
536476,21230,BATHROOM SCALE VINTAGE,1,2025-12-18 22:55:37,21.87,15232.0,Switzerland
536476,21223,SET OF 6 SPICE JARS,1,2025-12-18 22:55:37,10.22,15232.0,Switzerland
536477,21217,PACK OF 20 NAPKINS,2,2025-12-23 03:44:51,1.51,14145.0,United Kingdom
536478,85123C,DARK CHOCOLATE BAR 85%,3,2025-05-13 20:43:14,3.59,,United Kingdom
536478,85123B,PURE CANE SUGAR,3,2025-05-13 20:43:14,2.49,,United Kingdom
536478,85123A,COLOMBIAN ROAST COFFEE,2,2025-05-13 20:43:14,9.43,,United Kingdom
536478,85123E,CERAMIC COFFEE MUG,2,2025-05-13 20:43:14,6.21,,United Kingdom
536479,84880,WATERING CAN GREEN 2L,1,2025-09-01 18:14:33,11.56,13771.0,United Kingdom
536479,84882,GARDENING GLOVES PAIR,2,2025-09-01 18:14:33,4.99,13771.0,United Kingdom
536480,84883,LED GROW LIGHT BULB,24,2025-03-19 02:13:14,15.51,,United Kingdom
536480,84882,GARDENING GLOVES PAIR,1,2025-03-19 02:13:14,5.02,,United Kingdom
536480,84880,WATERING CAN GREEN 2L,1,2025-03-19 02:13:14,11.86,,United Kingdom
536480,84879,CERAMIC PLANT POT WHITE,1,2025-03-19 02:13:14,9.85,,United Kingdom
536480,21734,ARTISAN PASTA PENNE,1,2025-03-19 02:13:14,3.17,,United Kingdom
536480,21736,ORGANIC TOMATO BASIL SAUCE,2,2025-03-19 02:13:14,4.56,,United Kingdom
536481,21217,PACK OF 20 NAPKINS,1,2025-07-25 01:48:29,1.47,12982.0,United Kingdom
536482,22424,WHOLE WHEAT BREAD,1,2025-10-03 23:56:10,2.87,17148.0,United Kingdom
536482,22425,SWEET CREAM BUTTER,1,2025-10-03 23:56:10,4.21,17148.0,United Kingdom
536483,85123B,PURE CANE SUGAR,6,2025-05-07 20:17:18,2.6,14874.0,United Kingdom
536483,85123A,COLOMBIAN ROAST COFFEE,2,2025-05-07 20:17:18,9.07,14874.0,United Kingdom
536483,21222,RETRO SPOT APRON,2,2025-05-07 20:17:18,7.05,14874.0,United Kingdom
536484,22423,REGENCY CAKESTAND 3 TIER,4,2025-05-23 18:49:00,12.49,15716.0,United Kingdom
536484,22720,SET OF 3 CAKE TINS PANTRY,4,2025-05-23 18:49:00,4.97,15716.0,United Kingdom
536484,22961,HEART OF WICKER LARGE,1,2025-05-23 18:49:00,3.01,15716.0,United Kingdom
536484,22960,HEART OF WICKER SMALL,1,2025-05-23 18:49:00,1.67,15716.0,United Kingdom
536485,85123D,FRENCH VANILLA SYRUP,12,2025-05-27 22:42:54,5.7,16697.0,United Kingdom
536485,85123E,CERAMIC COFFEE MUG,2,2025-05-27 22:42:54,6.18,16697.0,United Kingdom
536485,21218,SCENTED CANDLE LAVENDER,2,2025-05-27 22:42:54,4.32,16697.0,United Kingdom
536486,20727,ALMOND DANISH,1,2025-02-07 21:19:25,2.82,13536.0,United Kingdom
536486,20728,CAPPUCCINO CUP & SAUCER,2,2025-02-07 21:19:25,8.73,13536.0,United Kingdom
536487,21735,AGED PARMESAN REGGIANO,1,2025-02-01 04:29:35,7.99,17494.0,United Kingdom
536487,21734,ARTISAN PASTA PENNE,1,2025-02-01 04:29:35,3.39,17494.0,United Kingdom
536487,21736,ORGANIC TOMATO BASIL SAUCE,2,2025-02-01 04:29:35,4.53,17494.0,United Kingdom
536488,71054,MECHANICAL KEYBOARD,4,2025-02-09 16:52:41,69.56,17461.0,United Kingdom
536488,71056,LARGE DESK PAD BLACK,1,2025-02-09 16:52:41,16.63,17461.0,United Kingdom
536488,71053,WIRELESS ERGONOMIC MOUSE,3,2025-02-09 16:52:41,29.06,17461.0,United Kingdom
536488,71057,MONITOR LIGHT BAR,1,2025-02-09 16:52:41,41.32,17461.0,United Kingdom
536489,84879,CERAMIC PLANT POT WHITE,3,2025-08-30 17:19:40,10.03,15347.0,United Kingdom
536489,84881,ORGANIC POTTING SOIL 10L,2,2025-08-30 17:19:40,7.07,15347.0,United Kingdom
536490,22426,STRAWBERRY PRESERVES,2,2025-04-11 16:42:06,3.93,13403.0,United Kingdom
536490,22427,ORGANIC EGGS DOZEN,2,2025-04-11 16:42:06,5.18,13403.0,United Kingdom
536491,22423,ORGANIC WHOLE MILK,1,2025-02-09 01:47:33,3.53,15363.0,EIRE
536491,22424,WHOLE WHEAT BREAD,1,2025-02-09 01:47:33,3.03,15363.0,EIRE
536491,22425,SWEET CREAM BUTTER,6,2025-02-09 01:47:33,4.11,15363.0,EIRE
536491,22427,ORGANIC EGGS DOZEN,1,2025-02-09 01:47:33,5.24,15363.0,EIRE
536491,21224,GLASS STORAGE JAR SMALL,24,2025-02-09 01:47:33,2.21,15363.0,EIRE
536492,21736,ORGANIC TOMATO BASIL SAUCE,1,2025-07-22 05:05:59,4.4,14092.0,United Kingdom
536492,21737,GARLIC HERB BREADSTICKS,4,2025-07-22 05:05:59,3.05,14092.0,United Kingdom
536492,21733,ITALIAN EXTRA VIRGIN OLIVE OIL,6,2025-07-22 05:05:59,12.54,14092.0,United Kingdom
536492,21735,AGED PARMESAN REGGIANO,2,2025-07-22 05:05:59,7.95,14092.0,United Kingdom
536492,21734,ARTISAN PASTA PENNE,2,2025-07-22 05:05:59,3.43,14092.0,United Kingdom
536493,85099B,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-02-28 02:11:19,2.58,17060.0,United Kingdom
536493,22961,HEART OF WICKER LARGE,1,2025-02-28 02:11:19,2.81,17060.0,United Kingdom
536493,22423,REGENCY CAKESTAND 3 TIER,1,2025-02-28 02:11:19,12.18,17060.0,United Kingdom
536493,21225,GLASS STORAGE JAR LARGE,2,2025-02-28 02:11:19,3.95,17060.0,United Kingdom
536493,21215,WOODEN PICTURE FRAME,1,2025-02-28 02:11:19,5.27,17060.0,United Kingdom
536494,84883,LED GROW LIGHT BULB,2,2025-03-21 00:05:12,14.76,13408.0,United Kingdom
536494,84880,WATERING CAN GREEN 2L,1,2025-03-21 00:05:12,12.06,13408.0,United Kingdom
536494,84879,CERAMIC PLANT POT WHITE,1,2025-03-21 00:05:12,9.54,13408.0,United Kingdom
536494,21222,RETRO SPOT APRON,4,2025-03-21 00:05:12,7.2,13408.0,United Kingdom
536494,21230,BATHROOM SCALE VINTAGE,6,2025-03-21 00:05:12,22.81,13408.0,United Kingdom
536495,71057,MONITOR LIGHT BAR,6,2025-04-28 04:04:13,40.1,,United Kingdom
536495,71056,LARGE DESK PAD BLACK,3,2025-04-28 04:04:13,15.62,,United Kingdom
536495,71055,USB-C MULTIPORT ADAPTER,3,2025-04-28 04:04:13,25.4,,United Kingdom
536495,71053,WIRELESS ERGONOMIC MOUSE,1,2025-04-28 04:04:13,31.14,,United Kingdom
536496,20725,CROISSANT ALL BUTTER,3,2025-10-09 17:41:12,2.14,17231.0,France
536496,20729,BLUEBERRY SCONE,24,2025-10-09 17:41:12,2.51,17231.0,France
536496,20728,CAPPUCCINO CUP & SAUCER,2,2025-10-09 17:41:12,8.92,17231.0,France
536497,71057,MONITOR LIGHT BAR,4,2025-02-24 03:54:33,40.61,13464.0,United Kingdom
