customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_bucket,avg_monthly_spend,spend_gap,num_addon_services,has_internet,is_month_to_month,is_electronic_check,charges_per_service,is_new_customer,pm_contract,pm_contract_te_oof
4950-BDEUX,Male,0,No,No,35,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,49.2,1701.65,0,25-48mo,48.61857142857143,-0.5814285714285745,3,1,1,1,12.3,0,Electronic check | Month-to-month,0.5290717551395768
8605-ITULD,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.55,19.55,0,0-6mo,19.55,0.0,0,0,1,0,19.55,1,Mailed check | Month-to-month,0.31510841659791056
8566-YPRGL,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.5,19.5,0,0-6mo,19.5,0.0,0,0,1,0,19.5,1,Mailed check | Month-to-month,0.3139376617544882
4355-CVPVS,Female,0,Yes,Yes,56,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),88.9,4968.0,0,49-60mo,88.71428571428571,-0.1857142857142975,2,1,0,0,22.225,0,Bank transfer (automatic) | One year,0.09783147669196658
8327-LZKAS,Female,1,Yes,No,43,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,107.55,4533.9,1,25-48mo,105.43953488372092,-2.110465116279073,4,1,0,1,17.925,0,Electronic check | One year,0.1818931533902864
2080-SRCDE,Female,0,No,Yes,1,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.4,25.4,0,0-6mo,25.4,0.0,0,0,1,0,25.4,1,Mailed check | Month-to-month,0.31573555733985165
4903-CNOZC,Male,0,No,No,29,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),70.9,1964.6,0,25-48mo,67.7448275862069,-3.1551724137931103,3,1,0,0,14.180000000000001,0,Credit card (automatic) | One year,0.10978364799377616
7314-OXENN,Male,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,82.0,184.65,1,0-6mo,92.325,10.325000000000003,1,1,1,1,27.333333333333332,1,Electronic check | Month-to-month,0.5290717551395768
6869-FGJJC,Male,0,No,No,68,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),79.6,5461.45,0,61mo+,80.31544117647059,0.7154411764705912,2,1,0,0,19.9,0,Credit card (automatic) | One year,0.10495799313690687
9350-VLHMB,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.55,6373.1,0,61mo+,95.12089552238807,5.570895522388071,2,1,1,0,22.3875,0,Bank transfer (automatic) | Month-to-month,0.32653180742734916
2995-YWTCD,Female,0,Yes,Yes,19,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),24.9,467.7,0,13-24mo,24.61578947368421,-0.284210526315789,0,0,0,0,24.9,0,Bank transfer (automatic) | Two year,0.03796251846211289
8165-CBKXO,Male,0,Yes,Yes,66,No,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),56.75,3708.4,0,61mo+,56.18787878787879,-0.5621212121212125,4,1,0,0,11.35,0,Credit card (automatic) | Two year,0.030112486114665573
7853-OETYL,Female,0,Yes,No,4,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,29.05,129.6,0,0-6mo,32.4,3.349999999999998,1,1,1,1,14.525,0,Electronic check | Month-to-month,0.546216898869445
3352-RICWQ,Female,0,Yes,Yes,9,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.75,210.65,0,7-12mo,23.405555555555555,3.655555555555555,0,0,0,0,19.75,0,Mailed check | Two year,0.018688884041668984
6646-VRFOL,Male,1,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.85,5485.5,1,49-60mo,103.5,-0.3499999999999943,4,1,1,1,17.308333333333334,0,Electronic check | Month-to-month,0.5454685719986728
9391-TTOYH,Female,0,No,No,23,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.5,470.2,0,13-24mo,20.443478260869565,0.9434782608695649,0,0,1,0,19.5,0,Mailed check | Month-to-month,0.3139376617544882
9101-BWFSS,Female,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,108.55,5610.7,1,49-60mo,112.214,3.6640000000000015,5,1,0,1,15.507142857142856,0,Electronic check | One year,0.17166031223539213
2080-GKCWQ,Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,74.95,151.75,0,0-6mo,75.875,0.9249999999999972,1,1,1,1,24.983333333333334,1,Electronic check | Month-to-month,0.5344521458698098
1074-WVEVG,Female,0,Yes,No,59,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.35,1267.0,0,49-60mo,21.47457627118644,1.124576271186438,0,0,0,0,20.35,0,Mailed check | One year,0.07349076115669285
0459-SPZHJ,Male,0,Yes,Yes,63,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),83.5,5435.0,0,61mo+,86.26984126984127,2.7698412698412653,5,1,0,0,11.928571428571429,0,Credit card (automatic) | Two year,0.030586698494424087
8851-RAGOV,Female,0,Yes,No,25,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,71.05,1837.7,0,25-48mo,73.508,2.4579999999999984,4,1,1,0,11.841666666666667,0,Mailed check | Month-to-month,0.31510841659791056
9921-ZVRHG,Female,0,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.45,1072.0,1,13-24mo,76.57142857142857,-3.8785714285714334,1,1,1,1,26.816666666666666,0,Electronic check | Month-to-month,0.5290717551395768
9253-VIFJQ,Male,0,Yes,No,65,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),67.05,4309.55,0,61mo+,66.30076923076923,-0.7492307692307634,3,1,0,0,13.41,0,Credit card (automatic) | One year,0.10096034896354385
8169-SAEJD,Male,1,Yes,No,69,No,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),56.55,3952.65,0,61mo+,57.28478260869565,0.734782608695653,4,1,0,0,11.309999999999999,0,Credit card (automatic) | Two year,0.030112486114665573
1396-QWFBJ,Female,0,Yes,Yes,21,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.05,1565.7,1,13-24mo,74.55714285714286,0.5071428571428669,1,1,1,0,24.683333333333334,0,Bank transfer (automatic) | Month-to-month,0.32653180742734916
5681-LLOEI,Male,0,Yes,Yes,43,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),91.25,4013.8,0,25-48mo,93.34418604651164,2.0941860465116378,3,1,0,0,18.25,0,Credit card (automatic) | One year,0.10978364799377616
8752-GHJFU,Male,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,92.0,6585.2,0,61mo+,92.74929577464789,0.7492957746478908,4,1,0,1,15.333333333333334,0,Electronic check | One year,0.18841152795939065
9862-KJTYK,Male,0,No,Yes,19,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.35,566.1,0,13-24mo,29.794736842105266,4.444736842105264,0,1,1,0,25.35,0,Credit card (automatic) | Month-to-month,0.34472437750393026
0362-RAOQO,Female,0,No,No,40,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.65,830.25,0,25-48mo,20.75625,1.1062500000000028,0,0,0,0,19.65,0,Credit card (automatic) | Two year,0.030586698494424087
8931-GJJIQ,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.3,803.3,1,7-12mo,89.25555555555555,5.955555555555549,1,1,1,1,27.766666666666666,0,Electronic check | Month-to-month,0.5344521458698098
2239-JALAW,Male,0,No,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.25,6017.65,1,49-60mo,103.75258620689655,0.5025862068965523,4,1,0,0,17.208333333333332,0,Bank transfer (automatic) | One year,0.09908376255158206
2654-VBVPB,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.9,19.9,0,0-6mo,19.9,0.0,0,0,1,0,19.9,1,Bank transfer (automatic) | Month-to-month,0.3231734990541154
9746-MDMBK,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),113.45,5317.8,0,25-48mo,113.14468085106384,-0.30531914893616374,6,1,0,0,14.18125,0,Bank transfer (automatic) | One year,0.09097512356298298
5641-DMBFJ,Female,0,Yes,No,58,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.3,4916.4,0,49-60mo,84.7655172413793,0.4655172413793025,5,1,0,1,12.042857142857143,0,Electronic check | Two year,0.09263940979457023
3352-ALMCK,Male,0,No,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,102.65,4108.15,0,25-48mo,102.70374999999999,0.053749999999979536,4,1,1,0,17.108333333333334,0,Mailed check | Month-to-month,0.30736638261654076
1921-KYSAY,Female,0,No,No,41,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,68.6,2877.05,0,25-48mo,70.1719512195122,1.5719512195122007,3,1,0,1,13.719999999999999,0,Electronic check | One year,0.1818931533902864
8402-EIVQS,Male,0,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),100.9,6733.15,0,61mo+,100.49477611940299,-0.4052238805970205,4,1,0,0,16.816666666666666,0,Credit card (automatic) | One year,0.10096034896354385
0380-NEAVX,Male,1,No,No,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.85,3343.15,0,25-48mo,98.32794117647059,-1.522058823529406,4,1,0,1,16.641666666666666,0,Electronic check | One year,0.17166031223539213
9039-ZVJDC,Male,0,No,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.1,53.05,0,0-6mo,17.683333333333334,-1.4166666666666679,0,0,1,0,19.1,1,Mailed check | Month-to-month,0.31573555733985165
8261-GWDBQ,Female,1,Yes,No,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.05,6925.9,0,49-60mo,115.43166666666666,-0.6183333333333394,6,1,0,0,14.50625,0,Bank transfer (automatic) | Two year,0.05138714084400985
4145-UQXUQ,Female,1,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.1,729.95,1,7-12mo,91.24375,-0.8562499999999886,3,1,1,1,18.419999999999998,0,Electronic check | Month-to-month,0.5344521458698098
6906-ANDWJ,Male,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.9,1107.25,1,13-24mo,73.81666666666666,-1.0833333333333428,0,1,1,0,37.45,0,Bank transfer (automatic) | Month-to-month,0.33828811004083686
6999-CHVCF,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),102.1,7149.35,0,61mo+,105.1375,3.0375000000000085,4,1,0,0,17.016666666666666,0,Bank transfer (automatic) | Two year,0.05138714084400985
1635-NZATJ,Male,1,Yes,No,71,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25.45,1789.65,0,61mo+,25.206338028169014,-0.24366197183098492,0,0,0,0,25.45,0,Credit card (automatic) | Two year,0.034133830315938946
1867-TJHTS,Female,0,No,No,58,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.8,4526.85,0,49-60mo,78.0491379310345,-1.7508620689655032,1,1,1,0,26.599999999999998,0,Bank transfer (automatic) | Month-to-month,0.33828811004083686
9137-NOQKA,Male,1,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.2,37.2,0,0-6mo,18.6,-0.5999999999999979,0,0,1,1,19.2,1,Electronic check | Month-to-month,0.545237048618192
1670-SVOWZ,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.65,1208.35,1,13-24mo,86.31071428571428,-3.3392857142857224,3,1,1,0,17.93,0,Credit card (automatic) | Month-to-month,0.32676059419152825
6892-BOGQE,Female,0,Yes,No,71,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),20.9,1493.2,0,61mo+,21.03098591549296,0.13098591549296046,0,0,0,0,20.9,0,Bank transfer (automatic) | Two year,0.03796251846211289
6615-NGGZJ,Male,0,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.55,1415.55,1,13-24mo,101.11071428571428,0.5607142857142833,3,1,1,1,20.11,0,Electronic check | Month-to-month,0.545237048618192
7351-MHQVU,Female,0,No,No,6,No,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),50.95,307.6,0,0-6mo,51.26666666666667,0.31666666666667,4,1,1,0,10.190000000000001,0,Credit card (automatic) | Month-to-month,0.32676059419152825
3466-BYAVD,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,0,13-24mo,71.42666666666668,1.9266666666666765,4,1,1,0,11.583333333333334,0,Mailed check | Month-to-month,0.30736638261654076
1573-LGXBA,Male,0,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),97.55,5598.0,0,49-60mo,98.21052631578948,0.6605263157894825,4,1,0,0,16.258333333333333,0,Credit card (automatic) | One year,0.10495799313690687
5993-JSUWV,Female,0,No,No,66,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),61.15,4017.45,0,61mo+,60.87045454545454,-0.2795454545454561,3,1,0,0,12.23,0,Bank transfer (automatic) | Two year,0.03796251846211289
1891-FZYSA,Male,1,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.95,6143.15,1,61mo+,89.03115942028985,-0.9188405797101495,2,1,1,1,22.4875,0,Electronic check | Month-to-month,0.5454685719986728
3067-SVMTC,Female,0,Yes,No,68,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),55.9,3848.8,0,61mo+,56.6,0.7000000000000028,2,1,0,0,13.975,0,Bank transfer (automatic) | One year,0.09783147669196658
1004-NOZNR,Male,1,No,Yes,56,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),94.8,5264.3,0,49-60mo,94.00535714285715,-0.794642857142847,3,1,0,0,18.96,0,Credit card (automatic) | One year,0.10978364799377616
7028-DVOIQ,Male,1,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.05,3395.8,1,25-48mo,97.02285714285715,-2.0271428571428487,3,1,1,1,19.81,0,Electronic check | Month-to-month,0.545237048618192
4580-TMHJU,Female,0,Yes,Yes,43,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,56.15,2499.3,1,25-48mo,58.12325581395349,1.973255813953493,1,1,1,1,18.716666666666665,0,Electronic check | Month-to-month,0.5344521458698098
7036-ZZKBD,Male,0,Yes,No,31,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),66.4,2019.8,0,25-48mo,65.15483870967742,-1.245161290322585,3,1,1,0,13.280000000000001,0,Credit card (automatic) | Month-to-month,0.29779151516679164
5844-QVTAT,Female,0,Yes,Yes,33,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,58.45,1955.4,0,25-48mo,59.25454545454546,0.8045454545454547,3,1,0,0,11.690000000000001,0,Mailed check | One year,0.08398945353151956
3428-XZMAZ,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.35,69.35,1,0-6mo,69.35,0.0,0,1,1,1,34.675,1,Electronic check | Month-to-month,0.546216898869445
2578-JQPHZ,Male,0,No,No,44,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),100.1,4378.35,0,25-48mo,99.50795454545455,-0.5920454545454419,4,1,0,0,16.683333333333334,0,Bank transfer (automatic) | Two year,0.03365301097440313
2550-AEVRU,Female,0,Yes,Yes,57,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,53.45,3053.0,0,49-60mo,53.56140350877193,0.11140350877192873,2,1,0,1,13.3625,0,Electronic check | One year,0.19001503032500247
8597-CTXVJ,Male,0,No,Yes,70,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),64.95,4551.5,0,61mo+,65.02142857142857,0.0714285714285694,3,1,0,0,12.99,0,Bank transfer (automatic) | One year,0.09908376255158206
9708-KFDBY,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),20.55,20.55,0,0-6mo,20.55,0.0,0,0,1,0,20.55,1,Credit card (automatic) | Month-to-month,0.32676059419152825
1335-MXCSE,Male,0,Yes,Yes,55,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),55.25,3119.9,0,49-60mo,56.72545454545455,1.4754545454545465,2,1,0,0,13.8125,0,Credit card (automatic) | Two year,0.025606186011606306
9253-QXKBE,Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.45,2653.65,1,25-48mo,91.5051724137931,-2.944827586206898,2,1,1,1,23.6125,0,Electronic check | Month-to-month,0.5290717551395768
5478-JJVZK,Female,0,No,No,33,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,60.9,2033.85,0,25-48mo,61.631818181818176,0.731818181818177,2,1,1,0,15.225,0,Mailed check | Month-to-month,0.31510841659791056
9274-CNFMO,Male,1,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.95,308.7,1,0-6mo,77.175,2.2249999999999943,0,1,1,1,37.475,0,Electronic check | Month-to-month,0.545237048618192
2996-XAUVF,Male,0,No,No,70,No,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,40.05,2799.75,0,61mo+,39.996428571428574,-0.053571428571423496,2,1,0,0,13.35,0,Mailed check | Two year,0.014912376026022764
4163-KIUHY,Male,0,No,No,35,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.6,901.25,0,25-48mo,25.75,0.14999999999999858,0,0,1,1,25.6,0,Electronic check | Month-to-month,0.546216898869445
5365-LLFYV,Female,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.85,105.6,0,0-6mo,52.8,6.949999999999996,0,1,1,0,22.925,1,Mailed check | Month-to-month,0.31573555733985165
8337-UPOAQ,Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.8,914.3,1,7-12mo,91.42999999999999,1.6299999999999955,2,1,1,1,22.45,0,Electronic check | Month-to-month,0.5454685719986728
1866-OBPNR,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),74.6,74.6,0,0-6mo,74.6,0.0,1,1,1,0,24.866666666666664,1,Credit card (automatic) | Month-to-month,0.34472437750393026
6265-FRMTQ,Male,0,No,No,31,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.4,609.1,0,25-48mo,19.648387096774194,-0.751612903225805,0,0,0,0,20.4,0,Bank transfer (automatic) | Two year,0.03365301097440313
6741-EGCBI,Male,1,No,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.5,2595.85,0,25-48mo,86.52833333333334,-3.971666666666664,2,1,1,0,22.625,0,Credit card (automatic) | Month-to-month,0.29779151516679164
4250-WAROZ,Male,1,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,93.25,5774.55,0,49-60mo,96.2425,2.992500000000007,3,1,1,1,18.65,0,Electronic check | Month-to-month,0.5290717551395768
1266-NZYUI,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),66.85,4758.8,0,61mo+,66.09444444444445,-0.7555555555555458,3,1,0,0,13.37,0,Bank transfer (automatic) | Two year,0.05138714084400985
7976-CICYS,Male,0,No,No,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),20.7,83.75,0,0-6mo,20.9375,0.2375000000000007,0,0,1,0,20.7,0,Credit card (automatic) | Month-to-month,0.34472437750393026
8120-JDCAM,Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.55,284.9,0,0-6mo,71.225,1.6749999999999972,0,1,1,0,34.775,0,Mailed check | Month-to-month,0.30736638261654076
4009-ALQFH,Female,0,No,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.5,2369.05,1,25-48mo,94.762,-4.7379999999999995,4,1,1,1,16.583333333333332,0,Electronic check | Month-to-month,0.546216898869445
6586-MYGKD,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),76.95,5289.8,0,61mo+,75.56857142857143,-1.3814285714285717,4,1,0,0,12.825000000000001,0,Credit card (automatic) | Two year,0.025606186011606306
8262-COGGB,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.45,20.45,0,0-6mo,20.45,0.0,0,0,1,0,20.45,1,Mailed check | Month-to-month,0.31573555733985165
9967-ATRFS,Female,0,No,No,19,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.9,367.55,0,13-24mo,19.344736842105263,-0.5552631578947356,0,0,1,0,19.9,0,Mailed check | Month-to-month,0.3139376617544882
7551-JOHTI,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.5,19.5,1,0-6mo,19.5,0.0,0,0,1,0,19.5,1,Mailed check | Month-to-month,0.31573555733985165
0064-SUDOG,Female,0,Yes,Yes,12,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.3,224.5,0,7-12mo,18.708333333333332,-1.5916666666666686,0,0,0,0,20.3,0,Bank transfer (automatic) | Two year,0.03564890894615033
3976-HXHCE,Male,0,No,No,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.3,1414.8,0,61mo+,19.65,0.34999999999999787,0,0,0,0,19.3,0,Bank transfer (automatic) | Two year,0.03796251846211289
2342-CKIAO,Female,0,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.3,41.2,0,0-6mo,20.6,0.3000000000000007,0,0,1,0,20.3,1,Mailed check | Month-to-month,0.3139376617544882
7682-AZNDK,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.85,3091.75,0,25-48mo,90.93382352941177,1.0838235294117737,3,1,1,1,17.97,0,Electronic check | Month-to-month,0.545237048618192
3891-NLXJB,Male,0,No,No,37,No,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,40.55,1390.85,0,25-48mo,37.59054054054054,-2.9594594594594597,3,1,0,0,10.1375,0,Mailed check | Two year,0.018688884041668984
2205-LPVGL,Male,1,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),89.85,5125.75,0,49-60mo,88.375,-1.4749999999999943,3,1,0,0,17.97,0,Bank transfer (automatic) | One year,0.0973396383801464
3566-HJGPK,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.55,45.55,0,0-6mo,45.55,0.0,0,1,1,0,22.775,1,Mailed check | Month-to-month,0.3139376617544882
3878-AVSOQ,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.25,71.25,0,0-6mo,71.25,0.0,0,1,1,1,35.625,1,Electronic check | Month-to-month,0.5344521458698098
7767-UXAGJ,Male,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.45,50.45,1,0-6mo,50.45,0.0,0,1,1,1,25.225,1,Electronic check | Month-to-month,0.5344521458698098
6087-YPWHO,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,68.15,4808.7,0,61mo+,66.7875,-1.3625000000000114,4,1,0,0,11.358333333333334,0,Mailed check | Two year,0.014912376026022764
0282-NVSJS,Female,1,Yes,Yes,12,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,29.3,355.9,0,7-12mo,29.65833333333333,0.35833333333333073,1,1,1,0,14.65,0,Mailed check | Month-to-month,0.3139376617544882
0883-EIBTI,Female,0,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.5,31.55,1,0-6mo,15.775,-3.7249999999999996,0,0,1,0,19.5,1,Mailed check | Month-to-month,0.30736638261654076
5093-FEGLU,Female,0,Yes,No,47,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.65,921.55,0,25-48mo,19.607446808510637,-0.0425531914893611,0,0,0,0,19.65,0,Bank transfer (automatic) | Two year,0.05138714084400985
7593-JNWRU,Male,0,Yes,Yes,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.6,260.8,1,0-6mo,43.46666666666667,-1.1333333333333329,0,1,1,0,22.3,0,Bank transfer (automatic) | Month-to-month,0.32882984484282995
5110-CHOPY,Female,0,No,No,60,No,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,53.6,3237.05,0,49-60mo,53.950833333333335,0.350833333333334,4,1,0,1,10.72,0,Electronic check | Two year,0.08012529746644052
6407-UTSLV,Female,1,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.8,163.7,0,0-6mo,81.85,-1.9500000000000028,2,1,1,0,20.95,1,Bank transfer (automatic) | Month-to-month,0.3239220770495539
